OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedforPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,Easting,Northing
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2252/00,,"Royal British Legion Club, off  Water Street, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378176&y=407532&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.330965727,53.56395902,0.11,mixed ownership,,permissioned,outline planning permission,25/04/2017,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,19,,,,19,19,,,59375 - Outline - demolition of existing building and erection of 1 building containing 19 no. apartments with associated car parking and amenity space granted 25/4/17,19/12/2017,19/12/2017,378176,407532
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2253/00,,"Land opposite 9 to 21 Unsworth Street, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=377721&y=407498&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.337832789,53.56363423,0.34,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,17,,,,17,17,,,57117 - expired outline residential development approved 19/03/2014,19/12/2017,19/12/2017,377721,407498
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2255/00,,"Mill, Water Street/Bolton Street, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=377825&y=407330&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.336250539,53.56212866,0.14,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,6,,,,6,6,,,,19/12/2017,19/12/2017,377825,407330
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2169/00,,"Rear of Unsworth Methodist Church, Hollins Lane, Bury",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381960&y=407852&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.273854294,53.56698037,0.26,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,10,,,,10,10,,,,19/12/2017,19/12/2017,381960,407852
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2170/00,,"Land adjacent 75 Hollins Lane, Bury",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381880&y=407640&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.27504986,53.5650721,0.13,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,6,,,,6,6,,,,19/12/2017,19/12/2017,381880,407640
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2175/00,,"The Heathlands Village, Heathlands Drive, Prestwich",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381316&y=402204&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.283239166,53.51619264,0.17,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,8,,,,8,8,,,"Expired permissions: 37237 (full planning permission) lapsed  for 8 no sheltered flats
42362/04 - Renewal of 35292 - 32 bed Special Care Unit",19/12/2017,19/12/2017,381316,402204
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2178/00,,"Land adjacent to 41 Station Close, Radcliffe, Manchester, M26 4GW",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=377509&y=408481&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.34110485,53.57246049,0.43,not owned by a public authority,yes,permissioned,full planning permission,23/10/2015,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,11,Erection of 11 no. Detached dwellings with access road,,,11,11,,,"57224 - Erection of 11 no. detached dwellings with access road and demolition of existing bridge structure (resubmission) on part of site approved 23/10/2015
56712 - Approval for the importation and re-use of in-ert material to create a level site to make",19/12/2017,19/12/2017,377509,408481
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2146/00,,"East Lancs Paper Mill Site, Rectory Lane, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379263&y=407494&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.314552135,53.56366195,19.72,owned by a public authority,yes,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,400,,,,400,400,,,Application 55901 to extend the time limit for implementation of the original outline permission (45598) was granted on 04/07/2013.,19/12/2017,19/12/2017,379263,407494
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2267/00,,"Mill Street/Outwood Road/ Lodge Road, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378541&y=406740&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.325399947,53.55685562,0.87,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,15,,,,15,15,,,,19/12/2017,19/12/2017,378541,406740
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2183/00,,"Park Hotel - Off Lowther Road, Prestwich",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380761&y=403036&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.291660448,53.52365087,0.31,not owned by a public authority,yes,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,30,,,,30,30,,,53800 - expired permission for 30 apartments,19/12/2017,19/12/2017,380761,403036
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2286/00,,"Land adjacent Metro, Heys Road, Prestwich",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381439&y=404132&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.2814989,53.53352618,0.25,mixed ownership,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,9,,,,9,9,,,"54722 - Outline - Demolition of existing buildings and erection of 9 no. dwellings and associated access and car parking approved 2/3/12, permission expired",19/12/2017,19/12/2017,381439,404132
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2149/00,,"44-48 Stand Lane & 4-6 New Street, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378688&y=406805&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.323185502,53.55744588,0.09,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,12,,,,12,12,,,52412 - expired permission,19/12/2017,19/12/2017,378688,406805
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2303/00,,"Tetrosyl Site, Bevis Green Works, Walmersley Old Road, Bury",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380964&y=413923&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.289265443,53.62151201,8.55,not owned by a public authority,yes,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,275,,,,275,275,,,"53762 Outline residential development at Bevis Green (275 dwellings) with associated access, car parking, landscaping, and recreational open space shown illustratively, permission lapsed",19/12/2017,19/12/2017,380964,413923
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2310/00,,"Buildings at Park Lane Farm, Philips Park, Whitefield",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379606&y=404872&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.309201074,53.54010909,0.42,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,12,,,,12,12,,,,19/12/2017,19/12/2017,379606,404872
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2311/00,,"Windacre Works, Mather Road, Bury, BL9 6RB",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380882&y=413416&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.290473747,53.61695198,0.16,not owned by a public authority,yes,permissioned,outline planning permission,20/01/2015,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,9,OA - Demolish buildings & redevelop for up to 9 dwellings,,,9,9,,,58133 -Outline application for demolition of the existing buildings and redevelopment of the site for residential development including means of access (All other Matters Reserved) approved 20/1/15,19/12/2017,19/12/2017,380882,413416
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2312/00,,"Garside Garage including Scrap Yard & Stables, Garside Hey Road, Tottington",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378815&y=412558&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.321661433,53.60916013,0.33,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,10,,,,10,10,,,,19/12/2017,19/12/2017,378815,412558
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2340/00,,"Redisher Works, Holcombe Old Road, Holcombe Brook, Ramsbottom",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=377791&y=415412&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.337342512,53.63476972,2.38,not owned by a public authority,yes,permissioned,full planning permission,01/11/2016,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,22,Demolition of existing buildings and erection of 22 no. Dwellings,,,22,22,,,59715 - Demolition of existing buildings and erection of 22 no. dwellings including works to culverted watercourse approved on 01/11/2016.,19/12/2017,19/12/2017,377791,415412
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2288/00,,"Dil Se Indian Restaurant (former Jolly Carters Pub), 207 Bury & Bolton Road, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=377987&y=409699&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.333973116,53.58342849,0.35,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,15,,,,15,15,,,Planning application 51934 for demolition of restaurant and erection of 15 dwellings expired 15/02/13,19/12/2017,19/12/2017,377987,409699
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2374/00,,"York Street Industrial Area (Area Search), Bury",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381166&y=410956&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.286031094,53.59485129,8.41,mixed ownership,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,200,,,,200,200,,,Area of search for residential / mixed use.,19/12/2017,19/12/2017,381166,410956
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2383/00,,"Works off East Street, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378929&y=407239&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.319577271,53.56135654,0.15,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,8,,,,8,8,,,,19/12/2017,19/12/2017,378929,407239
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2378/00,,"Brandlesholme Pub, Brandlesholme Road, Bury",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379262&y=412675&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.314913294,53.61022973,0.34,not owned by a public authority,yes,permissioned,full planning permission,06/04/2017,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,10,10 Houses,,,10,10,,,"61103 - Erection of 10 no. dwellings with associated car parking, landscaping and revised vehicular access approved 06/04/2017",19/12/2017,19/12/2017,379262,412675
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2381/00,,"Land off Mile Lane, Bury",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=377847&y=410217&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.336124654,53.58807849,0.14,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,14,,,,14,14,,,54303 - expired oultine permission for 14 sheltered flats,19/12/2017,19/12/2017,377847,410217
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2390/00,,"Area of land and buildings north of The Rock, Bury",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380747&y=411072&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.29236893,53.59587859,2.66,mixed ownership,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,75,,,,75,75,,,,19/12/2017,19/12/2017,380747,411072
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2394/00,,"Site of former Cussons Sons & Co Ltd, Kersal Vale Road, Prestwich, M7 0GL",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380888&y=401928&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.289676981,53.51369658,3.66,not owned by a public authority,,permissioned,outline planning permission,05/05/2017,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,122,,,,122,122,,,"61474 - Outline - residential development of up to 118 homes including means of access approved 5/5/17
55915 - Outline - residential development of 122 houses including meeans of access. Permission expired.",19/12/2017,19/12/2017,380888,401928
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2441/00,,"Bealey Industrial Estate, Hallam Street, Off Dumers Lane, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379700&y=408039&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.307990182,53.56857774,5.06,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,75,,,,75,75,,,,19/12/2017,19/12/2017,379700,408039
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2453/00,,"Land Adj Siddall Street, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378034&y=407633&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.333116803,53.56486085,0.06,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,5,,,,5,5,,,"54338 - Application to extend the time limit for implementation of planning permission 50761 for Outline residential development - 5 dwellings, permission lapsed",19/12/2017,19/12/2017,378034,407633
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2145/01,,"Old Council Yard, Off Stubbins Lane, Ramsbottom",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379199&y=417196&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.316169721,53.65086235,0.74,not owned by a public authority,yes,permissioned,full planning permission,10/08/2016,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,57,Demolition of buildings and redevelopment for 57 no. C2 apartments,,,57,57,,,59005 - Demolition of buildings and redevelopment for Use Class C2 residential accommodation with care comprising 57 apartments for persons aged 65 and over was approved on 10/08/2016,19/12/2017,19/12/2017,379199,417196
