OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR01,BLA016,"""Former Pyramid Posters, Park Road, Blaby""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.169817,52.573443,0.58,not owned by a public authority,yes,permissioned,reserved matters approval,2016-07-06,,,34,reserved matters application for 34 dwellings,,,,,,,local authority planning application reference 15/1603/RM,2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR02,BRA012,"""2-4 Westover Road, Braunstone Town""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.189850,52.622712,0.1,not owned by a public authority,yes,permissioned,full planning permission,2017-03-03,,,6,demolition of existing commercial buildings and one flat and erection of 7 dwellings,,,,,,,local authority planning application reference 16/1330/FUL,2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR03,COS001,"""Land off Cambridge Road, Cosby""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.188401,52.554693,3.92,not owned by a public authority,yes,pending decision,,,,,73,part of a larger site that is pending decision for up to 180 dwellings,,,,,,,"""outline planning permission granted, subject to signing of S106 agreement, local authority planning application reference 16/0216/OUT""",2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR04,COU030,"""Countesthorpe Conservative Club, Main Street, Countesthorpe""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.137724,52.553068,0.1,not owned by a public authority,yes,permissioned,full planning permission,2015-01-22,,,7,demolition of existing conservative club and erection of 7 dwellings,,,,,,,local authority planning application reference 14/0737/1/PX,2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR05,COU036,"""Land to the north of 81 Bassett Avenue, Countesthorpe""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.143904,52.553085,0.01,not owned by a public authority,yes,permissioned,full planning permission,2015-09-17,,,8,residential development of two blocks of flats,,,,,,,local authority planning application reference 15/0926/FUL,2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR06,CRO004,"""Land rear of 33-37 Salisbury Avenue, Croft""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.248223,52.556463,0.1,not owned by a public authority,yes,permissioned,full planning permission,2014-07-28,,,6,erection of one block of flats,,,,,,,local authority planning application reference 14/0457/1/PX,2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR07,END021,"""Imperial Buildings, King Street, Enderby""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.210790,52.587640,0.07,not owned by a public authority,yes,permissioned,full planning permission,2015-12-03,,,10,"""conversion of building fronting King Street into 4 dwellings, demolition of building fronting George Street and construction of 1 dwelling and 5 apartments""",,,,,,,local authority planning application reference 15/1032/FUL,2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR08,WHE011,"""Land at Cambridge / Warwick Road, Whetstone""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.181991,52.567046,5.38,not owned by a public authority,yes,permissioned,full planning permission,2015-12-22,,,103,demolition of existing buildings and erection of 98 dwellings and a block of 5 flats with ground floor retail unit,,,,,,,local authority planning application references 15/0655/RM and 14/0577/1/PX,2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR09,WHE019,"""JC Remedial, The Nook, Whetstone""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.178295,52.569844,0.18,not owned by a public authority,yes,permissioned,outline planning permission,2015-05-06,,,21,demolition of existing building and erection of one block of 21 retirement apartments,324 square metres of retail convenience floorspace on ground floor of block of flats,,,,,,local authority planning application reference 13/0005/1/OX,2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR10,GPA010,"""Glen Ford Grange, Little Glen Road, Glen Parva""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.152517,52.579156,0.48,not owned by a public authority,yes,permissioned,outline planning permission,2015-03-02,,,10,"""erection of 14 dwellings to include the demolition of existing buildings. Net 10 dwellings""",,,,,,,local authority planning application reference 13/0912/1/OX,2017-12-04,2017-12-04
http://opendatacommunities.org/id/district-council/blaby,Blaby District Council,BLR11,KMU014,"""Travelodge, Hinckley Road, Leicester Forest East""",http://www.blaby.gov.uk/brownfield-land-register,ETRS89,-1.221242,52.624254,0.17,not owned by a public authority,yes,permissioned,full planning permission,2014-12-12,,,6,erection of 6 dwellings,,,,,,,local authority planning application reference 14/0056/1/PX,2017-12-04,2017-12-04
