OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR007,,Hall Farm Church Lane Arborfield RG2 9HX,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1422222.24,6074582.48,0.38,not owned by a public authority,Yes,permissioned,full planning permission,26/05/2016,,,2,,No,,2,2,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR011,,Oakley Farm Pound Lane Hurst RG10 0RS,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1478586.69,5926846.72,2.29,not owned by a public authority,Yes,permissioned,full planning permission,11/07/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR012,,"Lambda Cottage Wick Hill
Lane Finchampstead
RG40 3SR",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1418754.86,6068579.38,0.28,not owned by a public authority,Yes,permissioned,full planning permission,11/09/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR018,,Bell House Park Place Kentons Lane RG10 9HT,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1413731.65,6085370.05,0.25,not owned by a public authority,Yes,permissioned,full planning permission,06/12/2016,,,4,,No,,4,4,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR020,,"The Bungalow, Henley Road",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1414265.75,6083512.63,1.44,not owned by a public authority,Yes,permissioned,full planning permission,09/03/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR024,,"Elms Field & The Paddocks, Elms Rd, Wokingham",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1416370.23,6072375.51,6.7,not owned by a public authority,Yes,permissioned,full planning permission,06/04/2016,,,126,,No,,126,126,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR025,,Arcadia Loddon Drive Wargrave RG10 8HH,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1415487.93,6083416.84,0.53,not owned by a public authority,Yes,permissioned,full planning permission,17/03/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR028,,"Garth House, 53 Denmark Street, Wokingham",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1416228.02,6072321.3,,not owned by a public authority,Yes,permissioned,other,05/02/2016,,,6,,No,,6,6,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR033,,Strowdes Upper Culham Lane Remenham Berkshire RG10 8NU,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1412988.13,6085947.21,2.47,not owned by a public authority,Yes,permissioned,full planning permission,05/07/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR034,,Thatchers Mead Thames Drive Charvil RG10 9TP,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1416859.3,6082435.75,0.34,not owned by a public authority,Yes,permissioned,full planning permission,15/04/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR046,,Riseley Business Park Basingstoke Road Riseley Reading RG7 1NW,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1426878.3,6071161.41,,not owned by a public authority,Yes,permissioned,other,27/05/2016,,,26,,No,,26,26,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR047,,St John's Church Church Road Farley Hill,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1423649.52,6070908.43,0.27,not owned by a public authority,Yes,permissioned,full planning permission,04/07/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR050,,86 Loddon Bridge Road Woodley Reading RG5 4AN,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1423649.52,6070908.43,0.53,not owned by a public authority,Yes,permissioned,full planning permission,15/11/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR056,,42 Danywern Drive Winnersh Wokingham RG41 5PA,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1417665.6,6075578.38,0.75,not owned by a public authority,Yes,permissioned,full planning permission,17/08/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR058,,Cyber House 2 Molly Millars Lane Wokingham Berkshire RG41 2PX,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1417032.57,6072034.11,,not owned by a public authority,Yes,permissioned,other,16/08/2016,,,65,,No,,65,65,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR061,,50 London Road Twyford Wokingham RG10 9EU,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1415074.76,6080570.44,0.215,not owned by a public authority,Yes,permissioned,outline planning permission,13/06/2017,,,6,,No,,6,6,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR063,,Nigra Building Mulberry Business Park Fishponds Road,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1417377.57,6072093.24,,not owned by a public authority,Yes,permissioned,other,20/07/2016,,,42,,No,,42,42,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR064,,2 Hollow Lane Shinfield RG2 9DX .,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1423861.84,6075407.44,0.03,not owned by a public authority,Yes,permissioned,other,15/08/2016,,,5,,No,,5,5,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR065,,"Loddon Vale House, Hurricane Way, Woodley",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1417805.55,6078761.87,0.17,not owned by a public authority,Yes,permissioned,other,02/09/2016,,,12,,No,,12,12,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR069,,Nigra Building Mulberry Business Park Fishponds Road Wokingham RG41 2GY .,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1417380.1,6072016.64,0.62,not owned by a public authority,Yes,permissioned,full planning permission,27/02/2017,,,9,,No,,9,9,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR071,,"North Wokingham - Matthewsgreen Farm, Phase 2b",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1416306.18,6074599.84,,not owned by a public authority,Yes,permissioned,reserved matters approval,14/11/2016,,,73,,No,,73,73,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR072,,Laburnum Cottage Hatch Gate Lane Wargrave RG10 8NE,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1412076.1,6085011.92,0.65,not owned by a public authority,Yes,permissioned,full planning permission,23/01/2017,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR075,,Bridge Farm Bridge Farm Road Twyford TG10 9RU,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1415699.99,6081487.31,0.28,not owned by a public authority,Yes,permissioned,full planning permission,23/11/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR076,,Rosa Building Mulberry Business Park Fishponds Wokingham Berkshire RG41 2GY,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1417404.33,6072047.88,0.1731,not owned by a public authority,Yes,permissioned,other,13/09/2016,,,33,,No,,33,33,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR077,,Ilex House Fishponds Road Wokingham Berkshire RG41 2GY,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1417404.33,6072047.88,0.25,not owned by a public authority,Yes,permissioned,other,21/09/2016,,,45,,No,,45,45,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR078,,21-26 Tape Lane Hurst RG10 0DP .,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1415350.45,6078026.36,0.37,not owned by a public authority,Yes,permissioned,full planning permission,06/12/2016,,,11,,No,,11,11,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR083,,The Cabin Rear Of 85 Kiln Ride Finchampstead RG40 3PJ,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1415350.45,6078026.36,0.4,not owned by a public authority,Yes,permissioned,full planning permission,02/08/2017,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR085,,Worleys Farm Worleys Lane Wargrave Wokingham RG10 8PA,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1413021.67,6085330.79,0.3,not owned by a public authority,Yes,permissioned,full planning permission,08/12/2016,,,2,,No,,2,2,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR087,,19 Pine Drive Finchampstead RG40 3LD,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1418403,6069703.88,0.59,not owned by a public authority,Yes,permissioned,full planning permission,13/12/2016,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR092,,Gravelly Bridge Farmhouse Grazeley Green Road Grazeley RG7 1LG .,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1427255.59,6075859.02,0.4,not owned by a public authority,Yes,permissioned,full planning permission,14/02/2017,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR098,,Unit 3 Cutbush Court Danehill RG6 4UW .,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1422001.23,6076251.52,0.0195,not owned by a public authority,Yes,permissioned,other,28/02/2017,,,6,,No,,6,6,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR102,,"Land at 56a, 58, 60 Finchampstead Road, Earley RG6 7JU",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1420386.01,6077511.4,0.22,not owned by a public authority,Yes,permissioned,full planning permission,12/05/2017,,,6,,No,,6,6,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR104,,"North Wokingham - Matthewsgreen Farm, Phase 3",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1416233.6,6074433.02,,not owned by a public authority,Yes,permissioned,reserved matters approval,17/07/2017,,,93,,No,,93,93,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR106,,"Land At, Arborfield Garrison Biggs Lane Arborfield 
Parcel H, I and J",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1421962.09,6070659.8,,not owned by a public authority,Yes,permissioned,reserved ?matters approval,25/07/2017,,,179,,No,,179,179,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR107,,Willow Haven Loddon Drive Wargrave Wokingham RG10 8HD,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1415376.3,6083295.72,0.8,not owned by a public authority,Yes,permissioned,full planning permission,02/08/2017,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR113,,"Former Fosters Home for the Elderly, Fosters Lane, Woodley",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1418808.43,6078545.06,0.51,not owned by a public authority,Yes,permissioned,full planning permission,15/10/2014,,,34,,No,,34,34,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR138,,"Youngs Farm, Kenton Lane, Upper Culham",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1412921.95,6085768.1,0.5,not owned by a public authority,Yes,permissioned,full planning permission,19/12/2014,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
http://opendatacommunities.org/id/unitary-authority/wokingham,Wokingham Borough Council,BR144,,"Beechtree Farm, Henley Road",http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,ETRS89,-1413802.8,6084512.66,2.2,not owned by a public authority,Yes,permissioned,full planning permission,17/10/2015,,,1,,No,,1,1,,,,18/08/2017,17/11/2017
