OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,142872,,400 Hoe Street,https://maps.london.gov.uk/brownfield-site-register,OSGB36,537532,188350,0.20,not owned by a public authority,yes,permissioned,full planning permission,2016-11-25,,,38,Demolition of existing buildings. Construction of building(3 to 5 storeys) to form 38 residential units (16 x 1 bed 17 x 2 bed and 5 x 3 bed) and 395sq m commercial space at ground floor level (use class A1 A2 B1 and D1). Provision of amenity space,Demolition of existing buildings. Construction of building(3 to 5 storeys) to form 38 residential units (16 x 1 bed 17 x 2 bed and 5 x 3 bed) and 395sq m commercial space at ground floor level (use class A1 A2 B1 and D1). Provision of amenity space ,,,,,,,2017-12-06,2017-12-06
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,150325,,52a Radbourne Crescent,https://maps.london.gov.uk/brownfield-site-register,OSGB36,538646,189948,0.18,not owned by a public authority,yes,permissioned,full planning permission,2016-02-15,,,11,Residential redevelopment. Demolition of existing building and construction of 3 to 4 storey building to form 27 residential self-contained flats (6x1 bed  13x2 bed  4x3 bed  4x4 bed) Provision of 13 car parking space  cycle store and refuse collection ,,,,,,,,2017-12-06,2017-12-06
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,160233,,Rowden Parade,https://maps.london.gov.uk/brownfield-site-register,OSGB36,537438,191790,0.15,not owned by a public authority,yes,permissioned,full planning permission,2017-06-20,,,30,Residential development. Demolition of existing building and construction of 2 to 5 storey building including basement to provide 30 residential units (14 x 1 bed  11 x 2 bed and 5 x 3 bed). Amenitys space provision of 20 x surface level car parking spaces,,,,,,,,2017-12-06,2017-12-06
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,150891,,1a Old Church Road,https://maps.london.gov.uk/brownfield-site-register,OSGB36,537374,192790,0.15,not owned by a public authority,yes,permissioned,full planning permission,2017-02-16,,,9,First and second floor extensions and conversion of upper floors into9 flats (2x1 bed  5x2 bed and 2x3 bed),,,,,,,,2017-12-06,2017-12-06
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,162160,,676-678 High Road Leytonstone,https://maps.london.gov.uk/brownfield-site-register,OSGB36,539527,187461,0.15,not owned by a public authority,yes,permissioned,full planning permission,2017-01-25,,,9,Partial demolition of the existing building and construction of part one  part two-storey rear extension and a three-storey building comprising of retail floor space (Class use A1/A3  and nine residential units (3 x 1 bedroom  5 x 2 bedroom  1 x 3 bedroo,Partial demolition of the existing building and construction of part one  part two-storey rear extension and a three-storey building comprising of retail floor space (Class use A1/A3  and nine residential units (3 x 1 bedroom  5 x 2 bedroom  1 x 3 bedroo,,,,,,,2017-12-06,2017-12-06
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,150538,,489-495 Grove Green Road,https://maps.london.gov.uk/brownfield-site-register,OSGB36,539152,187253,0.12,not owned by a public authority,yes,permissioned,full planning permission,2016-01-19,,,9,Demolition of existing building and construction of 3 to 4 storey buildings to form 'community arts space'(271sqm; use class D1) at ground floor level and 9 x residential units (3 x 1 bed  2 x 2 bed  2 x 3 bed  2 x 4 bed) at ground and upper floors,Demolition of existing building and construction of 3 to 4 storey buildings to form 'community arts space'(271sqm; use class D1) at ground floor level and 9 x residential units (3 x 1 bed  2 x 2 bed  2 x 3 bed  2 x 4 bed) at ground and upper floors,,,,,,,2017-12-06,2017-12-06
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,2014/1061/OUT,,Land to the Rear 35-47 Jordan Court,https://maps.london.gov.uk/brownfield-site-register,OSGB36,538199,193488,0.11,not owned by a public authority,yes,permissioned,full planning permission,2014-11-14,,,5,the demolition of existing garages and construction of 5 x 3-bedroom houses.,,,,,,,,2017-12-06,2017-12-06
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,151966,,30-32 Sutherland Road,https://maps.london.gov.uk/brownfield-site-register,OSGB36,535963,190042,0.09,not owned by a public authority,yes,permissioned,full planning permission,2016-07-25,,,6,A mixed use redevelopment. Construction of 3 to 4 storey building involving part ground  first  second and third floor extensions to provide 9 self-contained flats (2x1 bed  2x2 bed  5x3 bed). Provision of 1190sqm retail space (use class A1 B1 and B8) ,A mixed use redevelopment. Construction of 3 to 4 storey building involving part ground  first  second and third floor extensions to provide 9 self-contained flats (2x1 bed  2x2 bed  5x3 bed). Provision of 1190sqm retail space (use class A1 B1 and B8) ,,,,,,,2017-12-06,2017-12-06
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,162547,,139 Francis Road,https://maps.london.gov.uk/brownfield-site-register,OSGB36,538400,186856,0.09,not owned by a public authority,yes,permissioned,full planning permission,2017-04-11,,,6,Demolition of workshop buildings and construction of 5 x 3 bedroomhouses and 1 x 1 bedroom flat,,,,,,,,2017-12-06,2017-12-06
http://opendatacommunities.org/id/london-borough-council/waltham-forest,London Borough of Waltham Forest,160955,,20 Coopers Lane,https://maps.london.gov.uk/brownfield-site-register,OSGB36,538048,187495,0.07,not owned by a public authority,yes,permissioned,full planning permission,2017-03-21,,,6,Demolition of existing warehouse/office buildings and construction ofsix dwellinghouses (5 x 4 bedroom  1 x 3 bedroom),,,,,,,,2017-12-06,2017-12-06
