OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 9,,"""Union Street East Car Park, Union Street, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.754257,51.295626,0.12,owned by a public authority,,not permissioned,,,,,7,,,,7,8,,,,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 15,,"""Farnborough Civic Quarter, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.756948,51.289449,5.96,mixed ownership,yes,not permissioned,,,,,630,,,,630,700,,,,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 35,,"""Kingsmead, The Meads and Queensmead, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.75531,51.292238,6.27,mixed ownership,yes,permissioned,full planning permission,2004-11-24,,,69,"""69 flats at Block 3, Queensmead (21 one-bedroom and 48 two-bedroom units)""","""Retail uses (A1) on the ground floor and first floor at Block 3,  Queensmead""",,,,,,"""Planning permission: 04/00080/FUL, the site is partly permissioned (a residual 69 residential units to be built out at Block 3, Queensmead)""",2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 45,,"""Old Fire Station, Ordnance Road, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.756222,51.249928,0.31,not owned by a public authority,yes,permissioned,full planning permission,2017-04-13,,,32,"""Erection of 2 three-storey blocks, comprising 10 one-bedroom and 22 two-bedroom flats (32 units in total)""",,,,,,,Planning permission: 16/00815/FULPP,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 100,,"""12-14 Union Street, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.76677,51.249347,0.02,unknown ownership,,not permissioned,,,,,7,,,,7,8,,,Active ground floor and town centre uses will be required as part of any development proposals,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 102,,"""Willow House, 23 Grosvenor Road, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.766873,51.248701,0.06,not owned by a public authority,yes,not permissioned,,,,,23,,,,23,25,,,,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 110,,"""Progress House and Penmark House, Albert Road, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.758689,51.247194,0.07,not owned by a public authority,,not permissioned,,,,,45,,,,45,50,,,,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 113,,"""52 Victoria Road, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.758712,51.248462,0.2,not owned by a public authority,yes,permissioned,full planning permission,2017-03-03,,,56,"""A residential scheme of 56 flats (18 one-bedroom, 31 two-bedroom and 7 three-bedroom units), following demolition of the existing commercial building""",,,,,,,Planning permission: 16/00878/FULPP,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 284,,"""Former Laundry, 53 Rectory Road, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.744322,51.294935,0.14,unknown ownership,,not permissioned,,,,,4,,,,4,5,,,,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 301,,"""Falcon House, 16 Fernhill Road, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.77735,51.296112,0.08,not owned by a public authority,yes,permissioned,full planning permission,2017-09-01,,,5,"""Change of use of the existing first-floor office (B1) to residential use, and the erection of a two-storey side extension to create 1 one-bedroom and 4 two-bedroom flats (5 units in total)""",,,,,,,"""Planning permission: 17/00315/FULPP, partly permissioned (existing ground floor flats to be retained)""",2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 310,,"""26-28 Grosvenor Road, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.767368,51.24841,0.04,unknown ownership,yes,permissioned,full planning permission,2011-11-11,,,12,Alterations and extensions to provide 1 house and 11 flats (12 units in total),,,,,,,Planning permission: 11/00558/FUL and 11/00559/LBC2,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 320,,"""Car Park next to Scout Hall, Fleet Road, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.778693,51.295227,0.12,owned by a public authority,,not permissioned,,,,,4,,,,4,5,,,,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 516,,"""The Crescent, Southwood Business Park, Summit Avenue, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.78435,51.292831,4.26,not owned by a public authority,yes,pending decision,,,,,143,,,,143,159,,,,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 518,,"""Meudon House, Meudon Avenue, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.755248,51.287606,2.04,not owned by a public authority,yes,not permissioned,,,,,135,,,,135,150,,,,2017-12-11,2017-12-11
http://opendatacommunities.org/id/district-council/rushmoor,Rushmoor Borough Council,SHELAA ID: 542,,"""1-5 Firgrove Parade, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,ETRS89,-0.75424,51.293602,0.07,not owned by a public authority,yes,permissioned,full planning permission,2013-10-25,,,9,Demolition and redevelopment to provide 14 residential units (a net total of 9 units),490 square metres of ground floor retail space (use classes A1-A3),,,,,,Planning permission: 13/00024/FULPP,2017-12-11,2017-12-11
