OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/APP/0026,To be completed,"17 Doomgate, Appleby-in-Westmorland",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0497/0497-Location-paln.pdf,,368306.00,520257.00,0.02,not owned by a public authority,Y,permission,full planning permission,2015-07-27,To be completed,,2,Proposed division of existing house to create 2 separate 2 bed dwellings.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0027,To be completed,"21 Sandgate, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-1027/1027-Location-Plan.pdf,,351733.00,530317.00,,not owned by a public authority,Y,permission,full planning permission,2016-01-14,To be completed,,1,Change of use of beauty salon to residential.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/MEL/0028,To be completed,"Land at Elseghyll, Rear of Elseghyll Court, Melmerby",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0017/1-1250%20LOCATION%20PLAN.pdf,,361695.00,537253.00,0.06,not owned by a public authority,Y,permission,full planning permission,2016-05-04,To be completed,,1,Demolition of shed and erection of single detached dwelling.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0029,To be completed,"Eden Grove, Bolton",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0917/0917-SiteLocationPlan.pdf,,363887.00,523574.00,0.11,not owned by a public authority,Y,permission,full planning permission,2016-06-09,To be completed,,3,Erection of 3 detached bungalows.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0030,To be completed,"26 Queen Street, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0285/DCLOCP-16-0285-Location%20Plan.pdf,,351520.00,530293.00,0.02,not owned by a public authority,Y,permission,full planning permission,2016-06-09,To be completed,,1,Change of use from retail storage to a 2 bedroom flat.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/BOL/0031,To be completed,"Eden Grove, Bolton",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0633/0633-P-01_Existing_Site_and_Location_Plan%20%20A1.pdf,,363887.00,523574.00,0.29,not owned by a public authority,Y,permission,full planning permission,2016-06-09,To be completed,,2,Proposed refurbishment of gate house and bungalow to form two dwellings.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0032,To be completed,"3 Castlegate, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-1150/1150-site-loc-plan.pdf,,351453.00,530076.00,0.01,not owned by a public authority,Y,permission,full planning permission,2016-07-08,To be completed,,1,Proposed change of use of part of shop to bedsit.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/GRE/0033,To be completed,"Mayflower Cottage, Greystoke Gill",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0218/Site%20Location%20Plan.pdf,,345013.00,529776.00,1.50,not owned by a public authority,Y,permission,full planning permission,2016-08-18,To be completed,,2,Reinstatement of Mayflower and Ghyll Cottages into two dwellings.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/STM/0034,To be completed,"North Stainmore Methodist Church, North Stainmore",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0555/0555-Location_Map-A4.pdf,,383550.00,514896.00,0.03,not owned by a public authority,Y,permission,full planning permission,2016-09-20,To be completed,,1,Change of use of former methodist chapel to dwelling.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/ALS/0035,To be completed,"Former Barclays Bank Chambers, Front Street, Alston",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0468/DCLOCP-16-0468-Location&Floor-PlansDA15023%20-%20Barclays%20Bank%20Chambers%20-%20002%20-%20Planning.pdf,,371912.00,546424.00,0.01,not owned by a public authority,Y,permission,full planning permission,2016-09-15,To be completed,,1,Change of use from A1 to C3 (dwelling.),,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/BLW/0036,To be completed,"Crown Inn, Blencow",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0717/160717-Site-Location-Plan.pdf,,345384.00,532840.00,0.10,not owned by a public authority,Y,permission,full planning permission,2016-09-26,To be completed,,1,Change of use of public house to dwelling.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PLU/0037,To be completed,"Plumpton Head, Plumpton",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0054/0054-Site%20Location%20Plan%20Barn%20B-D-E%201-1250%20A3.pdf,,350193.00,534956.00,0.15,not owned by a public authority,Y,permission,full planning permission,2016-10-04,To be completed,,3,Erection of 2 affordable dwellings and conversion of agricultural building to market dwelling,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0038,To be completed,"Acorn Guest House, Scotland Road, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0299/DCLOCP-160299-Loc-Plan.pdf,,351090.00,530885.00,0.01,not owned by a public authority,Y,permission,full planning permission,2016-10-03,To be completed,,1,Extension to create additional residential unit,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/KST/0039,To be completed,"Potlands House, South Road, Kirkby Stephen",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0803/160803-Location-Plan.pdf,,377104.00,507740.00,0.04,not owned by a public authority,Y,permission,full planning permission,2016-10-25,To be completed,,1,Change of use from commercial to domestic dwelling,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0040,To be completed,"Garages adjacent to Sim Court House, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0917/160917-Proposed%20Site%20Plan.pdf,,352216.00,529686.00,0.03,not owned by a public authority,Y,permission,full planning permission,2016-12-09,To be completed,,3,Erection of 3 bungalows for sheltered housing,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0041,To be completed,"Platinum Chinese restaurant, 19 King Street, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0978/16-0978-Site%20Location%20Plan.pdf,,351687.00,530025.00,0.02,not owned by a public authority,Y,permission,full planning permission,2016-12-22,To be completed,,2,Extension to create 2 flats,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/STA/0042,To be completed,"Building land at The Mains, Stainton",http://eforms.eden.gov.uk/fastweb_upload/2016%20Planning%20Applications/16-0970/16-0970-SiteAndLocationPlan.pdf,,348570.00,528071.00,0.12,not owned by a public authority,Y,permission,full planning permission,2017-03-16,To be completed,,2,Construction of 2 dwellings,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/BOL/0043,To be completed,"Eden Grove, Bolton",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0728/PL-01%20Existing%20Site%20Location%20Plan.pdf,,363808.00,523539.00,8.50,not owned by a public authority,Y,permission,full planning permission,2017-02-20,To be completed,,31,Conversion to 31 dwellings,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/HHE/0044,To be completed,"Land at Old Town, High Hesket",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0841/2.%2012-47-PL110a%20Site%20Location%201-2500%20at%20A4.pdf,,347959.00,543753.00,1.05,not owned by a public authority,Y,permission,outline planning permission,2017-08-23,To be completed,,27,Residential development with all matters reserved.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/SOU/0045,To be completed,"South Lodge, Southwaite",http://eforms.eden.gov.uk/fastweb_upload/2015%20Planning%20Applications/15-0708/Existing%20Site%20Plan%20-%20uses.pdf,,344065.00,54810.00,0.45,not owned by a public authority,Y,permission,outline planning permission,2015-12-17,To be completed,,8,Outline application for 8 dwellings.,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0046,To be completed,"Armstrong and Fleming Garage, Roper Street, Penrith",http://eforms.eden.gov.uk/fastweb_upload/2017%20Planning%20Applications/17-0771/17-0771-Site-Location-Plan.pdf,,351865.82,529897.94,0.36,not owned by a public authority,Y,pending decision,full planning permission,,To be completed,,54,"Demolition of existing buildings and erection of 54no. retirement living apartments, including communal facilities, car parking and landscaping.",,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/NEN/0047,To be completed,"Wright Bros Garage, Nenthead",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/NEN/0047,,378027.29,543726.08,0.59,not owned by a public authority,Y,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0048,To be completed,"QEGS Annexe, Ullswater Road, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/PEN/0048,,351221.48,529764.06,0.58,not owned by a public authority,Y,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/ALS/0049,To be completed,"Tyne Café and garage buildings, Alston",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/ALS/0049,,371726.14,546302.93,0.35,mixed ownership,Y,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0050,To be completed,"69 Gilwilly Road, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/PEN/0050,,351061.28,530303.41,0.33,not owned by a public authority,Y,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0051,To be completed,"Myers Lane depot, Norfolk Road, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/PEN/0051,,351070.02,529967.57,0.63,not owned by a public authority,Y,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/SHA/0052,To be completed,"Former Food Factory, Shap",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/SHA/0052,,356460.43,514347.90,0.63,not owned by a public authority,,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/APP/0053,To be completed,"Land at Westmorland Road, Appleby",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/APP/0053,,368519.10,520896.27,0.50,not owned by a public authority,Y,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/APP/0054,To be completed,"Land at Belgravia, off Long Marton Road, Appleby",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/APP/0054,,368265.00,521164.00,0.66,mixed ownership,Y,,,,To be completed,,10,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/NOL/0057,To be completed,"Biggins, Main Street, Newbiggin-on-Lune, Kirkby Stephen, CA17 4NT",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/NOL/0057,,370448.00,505230.00,0.03,not owned by a public authority,Y,,,,To be completed,,3,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/LAZ/0060,To be completed,"Former Egg Packing Station, Lazonby",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/LAZ/0060,,547000.00,396000.00,0.12,not owned by a public authority,Y,,,,13/0882,,5,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/CUL/0073,To be completed,"Lime Tree Farm, Culgaith, Penrith, CA10 1QW",http://my.eden.gov.uk/test/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/CUL/0073,,360752.00,529656.00,0.76,not owned by a public authority,Y,,,,To be completed,,18,,,,,,,,housing land,,
http://opendatacommunities.org/doc/district-council/eden,Eden District Council,17/STA/0083,To be completed,"Greystone House, Stainton, Penrith, CA11 0EF",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/STA/0083,,348528.00,528416.00,0.17,not owned by a public authority,,,,,01/0810 - Farm shop (December 2001); 17/0246 - New farmstead (2017),,6,,,,,,,,housing land,,
http://opendatacommunities.org/doc/district-council/eden,Eden District Council,17/KIN/0091,To be completed,"Land at Hill Top Farm, Kings Meaburn",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/KIN/0091,,362019.00,521059.00,0.84,not owned by a public authority,,,,,To be completed,,10,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/HBH/0099,To be completed,"Highbank Hill Farmstead, High Bankhill, Kirkoswald, CA10 1EZ",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/HBH/0099,,355927.19,542296.54,0.20,not owned by a public authority,,,,,To be completed,,4,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/NEWS/0123,To be completed,"Land at Newbiggin, Blencow Quarry, Quarry Lane, Newbiggin, CA11 0DE",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/NEWS/0123,,346536.00,530263.00,3.11,not owned by a public authority,Y,,,,To be completed,,20,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0127,To be completed,"Air Cadets and Scouts Hut, Friargate, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/PEN/0127,,351844.02,530194.85,0.15,not owned by a public authority,,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0128,To be completed,"Land at NBM Travel, Cromwell Road, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/PEN/0128,,351211.74,530031.71,0.42,not owned by a public authority,,,,,To be completed,,,,,,,,,,employment land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0129,To be completed,"PO Sorting Office, Crown Square, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/PEN/0129,,351628.05,529961.03,0.22,owned by a public authority,,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0130,To be completed,"Telephone Exchange, Friargate, Penrith, CA11 7XR",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/PEN/0130,,351846.96,530145.55,0.48,not owned by a public authority,,,,,To be completed,,,,,,,,,,housing land,,
http://opendatacommunities.org/id/district-council/eden,Eden District Council,17/PEN/0131,To be completed,"Co-op Building, Burrowgate, Penrith",http://my.eden.gov.uk/myeden.aspx?MapSource=EDC/MyMapsEden&SearchLayer=Brownfield_Sites&SearchField=site_reference&SearchValue=17/PEN/0131,,351577.91,530269.99,0.19,not owned by a public authority,,,,,To be completed,,,,,,,,,,employment land,,
