OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0001,,"Garage, High Street, Pershore",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,394889,246072,0.47,Not owned by a public authority,,Not Permissioned,,,,,20,,,,18,22,,,Development Plan Reference SWDP46/1,28/12/2017,
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0002,,"Garage Court, Abbots Road, Pershore",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,394421,245515,0.25,Not owned by a public authority,,Not Permissioned,,,,,13,,,,12,14,,,Development Plan Reference SWDP46/4,28/12/2017,
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0003,,"Boxing Club, Kidderminster Road, Droitwich Spa",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,389576,263603,0.11,Owned by a public authority,,Not Permissioned,,,https://plan.wychavon.gov.uk/plandisp.aspx?recno=15149,,10,,,,9,11,,,Development Plan Reference SWDP48/2,28/12/2017,
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0004,,"Acre Lane, Droitwich Spa",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,389321,263489,0.38,Owned by a public authority,,Not Permissioned,,,,,20,,,,18,22,,,Development Plan Reference SWDP48/4,28/12/2017,
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0005,,"Willow Court, Westwood Road, Droitwich Spa",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,388633,263640,0.17,Owned by a public authority,,Not Permissioned,,,https://plan.wychavon.gov.uk/plandisp.aspx?recno=17244,,10,,,,9,11,,,Development Plan Reference SWDP48/5,28/12/2017,
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0006,,"Canal Basin (Netherwich), Droitwich Spa",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,389629,263574,1.1,Not owned by a public authority,,Not Permissioned,,,,,80,,,,72,88,,,Development Plan Reference SWDP48/6,28/12/2017,
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0007,,"Employment site, top of Kings Road, Evesham",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,404674,244232,3.8,Not owned by a public authority,,Not Permissioned,,,,,100,,,,90,110,,,Development Plan Reference SWDP50/2,28/12/2017,
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0008,,"Land off Davies Road, (former leisure centre), Evesham",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,403656,242498,1.21,Owned by a public authority,,Not Permissioned,,,,,36,,,,33,39,,,Development Plan Reference SWDP50/4,28/12/2017,
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0009,,"Garage site off A422 and land to the rear, Upton Snodsbury",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,394062,254450,1.12,Not owned by a public authority,,Not Permissioned,,,https://plan.wychavon.gov.uk/plandisp.aspx?recno=91636,,16,,,,15,17,,,Development Plan Reference SWDP60/28,28/12/2017,
http://opendatacommunities.org/id/district-council/wychavon,Wychavon District Council,WDCBLR/0010,,"Defford Motors, Upton Road, Defford",http://maps.wychavon.gov.uk/portal_wdc/mycustommap.html#/def_planning,ETRS89,392119,243164,0.33,Not owned by a public authority,Yes,Permissioned,Outline planning permission,04/04/2016,https://plan.wychavon.gov.uk/plandisp.aspx?recno=44380,,8,Proposed redevelopment of site to create 8 residential units,,,7,9,,https://plan.wychavon.gov.uk/plandisp.aspx?recno=44380,,28/12/2017,
