OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,1,,The Angle,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/1-The%20Angle_0.pdf,OSGB36,544186,210030,0.33,Not owned by a public authority,YES,Permissioned,Full planning Permission,28/09/2016,,,42,"Demolition of all Existing Buildings and Construction of 69 New Residential Dwellings, Including Flats and Houses, Ranging from 3 to 13 Storeys, With Associated Car Parking and Landscaping",,,,,,,Consent on appeal,10/11/2017,10/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,9,,Princess Alexandra Hospital (Including Parndon Hall),http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/9%20-%20Princess%20Alexandra%20Hospital%20%28Including%20Parndon%20Hall%29.pdf,OSGB36,543980,210153,14,Owned by a public authority,,Not permissioned,,,,,650,,,,650,700,,,Site for new hospital being explored in Garden Town area,10/11/2017,10/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,14,,Purford Green School,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/14%20-%20Purford%20Green%20School.pdf,OSGB36,546294,208905,0.96,Owned by a public authority,,Not permissioned,,,,,30,,,,30,30,,,ECC to finalise future of this site,10/11/2017,10/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,23,,Former Scout Hut Elderfield,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/23%20-%20Former%20Scout%20Hut%20Elderfield.pdf,OSGB36,547758,211440,0.21,Owned by a public authority,,Not permissioned,,,,,6,,,,6,6,,,,13/11/2017,13/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,27,,Manor Hatch,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/27%20-%20Manor%20Hatch.pdf,OSGB36,546498,209049,0.22,Owned by a public authority,,Not permissioned,,,,,7,,,,7,7,,,,13/11/2017,13/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,36,,Garage blocks adjacent to Nicholls Tower,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/36%20-%20Garage%20blocks%20adjacent%20to%20Nicholls%20Tower.pdf,OSGB36,546472,209388,0.34,Owned by a public authority,,Not permissioned,,,,,11,,,,11,11,,,,10/11/2017,10/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,38,,Elm Hatch,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/38%20-%20Elm%20Hatch.pdf,OSGB36,545636,209310,0.19,Owned by a public authority,,Not permissioned,,,,,10,,,,,,,,,20/11/2017,20/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,39,,Stewards Farm,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/39%20-%20Stewards%20Farm.pdf,OSGB36,545269,207723,0.5,Owned by a public authority,,Not permissioned,,,,,10,,,,10,10,,,,10/11/2017,10/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,44,,Kingsmoor House and gardens,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/44%20-%20Kingsmoor%20House%20and%20gardens.pdf,OSGB36,543870,207720,1.11,Owned by a public authority,YES,Permissioned,Full planning Permission,02/08/2012,,,9,"Conversion of Grade II* Listed Buildings, Comprising Main House, a 2-Storey, Late Nineteenth Century Rebuild of an Eighteenth Century Original, and Single-Storey, Eighteenth Century Former Coach House.  Proposed Development is to Convert the Buildings into 9 Apartments of Varying Sizes.",,,,,,,Development under way,10/11/2017,10/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,45,,Pollard Hatch plus garages and adjacent land,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/45%20-%20Pollard%20Hatch%20plus%20garages%20and%20adjacent%20land.pdf,OSGB36,543627,208346,0.44,Owned by a public authority,YES,Not permissioned,,,,,20,,,,20,20,,,Mixed development required,10/11/2017,10/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,46,,Katherines Hatch,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/46%20-%20Katherines%20Hatch.pdf,OSGB36,543032,208596,0.21,Owned by a public authority,,Not permissioned,,,,,6,,,,6,6,,,,13/11/2017,13/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,48,,Service bays rear of The Stow,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/48%20-%20Service%20bays%20rear%20of%20The%20Stow.pdf,OSGB36,545850,210647,0.2,mixed ownership,,Not permissioned,,,,,8,,,,8,70,,,,13/11/2017,13/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,52,,Garages east of 99-102 Greenhills,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/52%20-%20Garages%20east%20of%2099-102%20Greenhills.pdf,OSGB36,545176,209985,0.29,Owned by a public authority,,Not permissioned,,,,,8,,,,8,8,,,,10/11/2017,10/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,68,,Slacksbury Hatch and associated garages,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/68%20-%20Slacksbury%20Hatch%20and%20associated%20garages.pdf,OSGB36,543901,209536,0.24,mixed ownership,,Not permissioned,,,,,10,,,,10,10,,,,13/11/2017,13/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,70,,Garage blocks between 1 and 36 Arkwrights,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/70%20-%20Garage%20blocks%20between%201%20and%2036%20Arkwrights.pdf,OSGB36,545657,210054,0.17,Owned by a public authority,,Not permissioned,,,,,6,,,,7,7,,,,20/11/2017,20/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,72,,"Lister House, Staple Tye Mews, Staple Tye Depot, and The Gateway Nursery",http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/72%20-%20Lister%20House%2C%20Staple%20Tye%20Mews%2C%20Staple%20Tye%20Depot%2C%20and%20The%20Gateway%20Nursery.pdf,OSGB36,544386,208089,0.93,Owned by a public authority,YES,Not permissioned,,,,,42,,,,42,42,,,Lister House to be brought forward in the first instance,10/11/2017,10/11/2017
http://opendatacommunities.org/id/district-council/Harlow,Harlow District Council,266,,Sherards House and adjacent land,http://www.harlow.gov.uk/sites/harlow-cms/files/files/documents/files/266%20-%20Sherards%20House%20and%20adjacent%20land.pdf,OSGB36,543712,208655,0.47,Owned by a public authority,,Not permissioned,,,,,15,,,,15,15,,,,10/11/2017,10/11/2017
