OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-001,,"Royal British Legion Village, London Road, Aylesford, Kent, ME20 7NF",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,572839,157850,1.73,not owned by a public authority,yes,permissioned,outline planning permission,01-Mar-13,https://publicaccess2.tmbc.gov.uk/online-applications/,,36,Outline Application for residential development (about 36 dwellings on four sites) together with new road to Area R1 and improvements to memorial gardens,,,36,36,,,12/02439/OA,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-002,,"180 High Street, Tonbridge, Kent, TN9 1BX",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,559044,146792,0.07,not owned by a public authority,yes,permissioned,full planning permission,28-Oct-15,https://publicaccess2.tmbc.gov.uk/online-applications/,,12,Demolition of existing office building and the erection of a new structure to provide 12 (twelve) new 1 and 2 bedroom apartments together with 12 on-site car and cycle parking spaces and refuse facilities. Restoration of existing garden and front boundary,,,12,12,,,15/01914/FL,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-003,,"Land Rear Of  182 High Street, Tonbridge, Kent, TN9 1BE",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,559060,146804,0.06,not owned by a public authority,yes,permissioned,full planning permission,09-Jul-13,https://publicaccess2.tmbc.gov.uk/online-applications/,,12,"Variation of conditions 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19 and 21 of planning permission TM/12/03803/FL (Construction of 9 town houses and 3 apartments; provision of 15 parking spaces for the residential development together with a further 9 garages, plus a further 30 spaces for the existing commercial use of 182 High Street; works to the scheduled ancient monument; associated landscape works; and the safeguarding of land for the provision of the Lansdowne Road link road)",b,,12,12,,,14/01354/FL,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-004,,"Ferns Surfacing Ltd, Bellingham Way, Larkfield, Aylesford, ME20 6FS, Kent",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,570674,159389,0.53,not owned by a public authority,yes,permissioned,full planning permission,01-Mar-16,https://publicaccess2.tmbc.gov.uk/online-applications/,,32,"Erection of 32 no. dwellings, access road, car parking and landscaping at Bellingham Way, Aylesford, Kent",,,32,32,,,13/03692/FL,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-005,,"159 Pembury Road, Tonbridge, Kent, TN9 2JL",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,559297,145376,0.18,not owned by a public authority,yes,pending decision,,,https://publicaccess2.tmbc.gov.uk/online-applications/,,9,"Details of conditions 2 (materials) and 7 (site investigation) pursuant to planning permission TM15/00704/FL (Demolition of existing garage workshop and flat and erection of 2x2 bedroom; 3x3 bedroom; and 2x4 bedroom with integral garages, terraced units. With associated car parking and garaging for 5 units and amended access arrangements)",,,9,9,,,15/00704/FL,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-006,,"Cricketts Farm House, Borough Green Road, Ightham, Sevenoaks, TN15 9JB Kent",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,560117,157628,0.71,not owned by a public authority,yes,permissioned,full planning permission,14-Mar-16,https://publicaccess2.tmbc.gov.uk/online-applications/,,5,"The retention, refurbishment and conversion of Crickets Farmhouse into 5 apartments with access, parking and landscaping works, and extensions to create a garden room and lobby/entrance area",,,5,5,,,15/01900/FL,26/12/2017,26/12/2017
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-007,,"Land At East Street, Snodland, Kent",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,570626,161612,0.69,not owned by a public authority,yes,permissioned,outline planning permission,21-Jun-13,https://publicaccess2.tmbc.gov.uk/online-applications/,,42,Outline Application: Redevelopment of car park for 42 no. houses and flats including associated roads and parking,,,42,42,,,06/02147/OA,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-008,,"Pickfords (brs Depot), Mill Hall, Aylesford, Kent",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,572043,158773,1.19,not owned by a public authority,yes,permissioned,full planning permission,31-May-13,https://publicaccess2.tmbc.gov.uk/online-applications/,,79,Residential development of 58 no. apartments and 21 no. town houses,,,79,79,,,07/00241/FL,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-009,,"The River Centre Medway Wharf Road, Tonbridge, Kent",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,559344,146334,0.35,not owned by a public authority,yes,not permissioned,,,https://publicaccess2.tmbc.gov.uk/online-applications/,,102,,,,102,102,,,"Expired Permission- 06/03402/FL: Redevelopment of site to provide 73 residential apartments, 34 units of boarding accommodation for students and conference delegates, lecture and meeting rooms and ancillary facilities, a children's nursery, pedestrian and cycle bridge and associated park",21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/tonbridge-and-malling,Tonbridge and Malling Borough Council,TMBC-BFR-010,,"Platt C Of E Primary School, Maidstone Road, Platt, Sevenoaks, Kent, TN15 8JY",https://mapsat.tmbc.gov.uk/maps/brownfield/,WGS84,562307,157438,0.32,not owned by a public authority,yes,not permissioned,,,https://publicaccess2.tmbc.gov.uk/online-applications/,,11,,,,11,11,,,Expired Permission- 11/03061/FLX: Extension of time limit on planning permission TM/07/01810/FL (Demolition of existing buildings and erection of 11 dwellings with car ports and access road),21/12/2017,21/12/2017
