OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR64-16,,St Andrews Rectory,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR64-16.pdf,OSGB36,630560,142719,0.2,Public ownership,Yes,Permissioned,Full planning permission,27/05/2015,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_226137,,1,Erection of a detached dwelling and part change of use to a ten space car park,,,1,1,,,Not Started,20/06/2016,20/06/2016
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR65-16,,"Land between the village hall and The Bothy, Kingsdown",http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR65-16.pdf,OSGB36,637804,148385,0.29,Not in public ownership,Yes,Permissioned,Full planning permission,28/01/2015,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223269,,4,"Erection of 4 detached dwellings together with creation of vehicular access, parking and landscaping and fire escape access for use by the village hall",,,4,4,,,Not Started - allocated in the Land Allocations Local Plan (LA38) on the 28/01/2015,20/06/2016,20/06/2016
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR68-16,,Land north of River Stour  and including part of Sandwich Industrial Estate,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR68-16.pdf,OSGB36,633537,158335,14.8,Not in public ownership,Yes,Permissioned,Full planning permission,10/07/2003,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_148512,,303,"Residential development comprising 303 flats and houses with garages, parking and access thereto by way of a new estate road layout connecting to Ramsgate Road and with emergency access to Sandwich Industrial Estate, together with associated works including bunding, landscaping and drainage works and the formation of public open space",,,303,303,,,Under Construction,20/06/2016,20/06/2016
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR69-16,,United Reformed Church Dover,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR69-16.pdf,OSGB36,631547,141759,0.06,Not in public ownership,Yes,Permissioned,Full planning permission,18/05/2005,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_198085,,8,Conversion of church into 8 no self contained flats,,,8,8,,,Not Started,20/06/2016,20/06/2016
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR70-16,,"North Barracks (Eastern Section), Walmer",http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR70-16.pdf,OSGB36,637528,151626,2.44,Not in public ownership,Yes,Permissioned,Full planning permission,24/05/2006,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_199235,,93,"Change of use and erection of: 93no. dwellings (incl. 36 affordable units); two storey doctors surgery including ancillary teaching provision and retail pharmacy; 2no two-storey buildings to provide 1572m² Class B1 floor space; together with associated roads, parking, open space (incl play area), landscaping & re-routing of right of access to memorial garden",,,93,93,,,Not Started,20/06/2016,20/06/2016
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR71-16,,"Site of King Lear PH, Aycliffe",http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR71-16.pdf,OSGB36,630601,140047,0.27,Not in public ownership,Yes,Permissioned,,21/06/2007,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_205044,,18,Erection of a detached building incorporating 12 no. residential flats and erection of 6 no. two bedroom dwellings and construction of vehicular access (existing public house to be demolished),,,18,18,,,,20/06/2016,20/06/2016
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR72-16,,1-7 Cowgate Hill,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR72-16.pdf,OSGB36,631820,141345,0.03,Not in public ownership,Yes,Permissioned,Full planning permission,03/04/2013,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_220098,,8,Erection of a detached building incorporating 8 flats (existing building to be demolished),,,8,8,,,Not Started,20/06/2016,20/06/2016
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR75-16,,"Site at The Greyhound PH, Aylesham",http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR75-16.pdf,OSGB36,623738,152117,0.27,Not in public ownership,Yes,Permissioned,Full planning permission,20/03/2014,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_218354,,6,Erection of 6 semi-detached dwellings and construction of a vehicular access,,,6,6,,,Not Started,20/06/2016,20/06/2016
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR77-16,,Hammill Brickworks,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR77-16.pdf,OSGB36,629330,155743,5.79,Not in public ownership,Yes,Permissioned,Hybrid planning permission,17/06/2016,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_219646,,25,"A) Full application for change of use and conversion of two engine sheds to six live/work units and B) Outline application for the erection of nineteen dwellings, 2352m² of B1(c) accommodation, construction of vehicular access, associated car parking and landscaping (existing buildings/structures to be demolished)",,,25,25,,,Under Construction,20/06/2016,20/06/2016
http://opendatacommunities.org/doc/district-council/dover,Dover District Council,BR78-16,,149-156 Snargate Street,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR78-16.pdf,OSGB36,631804,141113,0.11,Not in public ownership,Yes,Permissioned,Reserved matters,01/08/2014,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223099,,9,Erection of 9 dwellings (details pursuant to DOV/13/00478) (amended design),,,9,9,,,Not Started,20/06/2016,20/06/2016
