OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,36400,,Tettenhall Ambulance Station Regis Road Wolverhampton West Midlands WV6 8RH,,OSGB36,388163,300026,0.17531465,Four Petals Properties Ltd,,Completed During 2015/16,,,12/01173/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,37160,,"Land adjacent to 119 Waddens Brook Lane, Wednesfield",,OSGB36,395608,300049,0.02991202,Mr D Thomas,,Completed During 2015/16,,,13/00876/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,37220,,"Spruce House, 80 Chapel Ash",,OSGB36,390659,298656,0.0555925,,,Completed During 2015/16,,,13/01074/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,35980,,84 Woodthorne Road South Wolverhampton West Midlands WV6 8SL,,OSGB36,387395,300202,0.09245125,Mr B Singh,,Completed During 2015/16,,,13/01093/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,37030,,"The Mitre PH, Lower Green, Tettenhall",,OSGB36,389137,300148,0.1296603,,,Completed During 2015/16,,,14/00234/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,37360,,150 Hilton Street Wolverhampton West Midlands WV10 0LF,,OSGB36,392066,299412,0.0380218,Mr M Dryden,,Completed During 2015/16,,,14/00342/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,34310,,"Former Hare & Hounds PH, Stowheath Lane",,OSGB36,393763,297515,0.62301101,Midland Heart,,Completed During 2015/16,,,14/00306/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,38060,,5 Park Crescent Wolverhampton WV1 4PY,,OSGB36,390867,298870,0.0265235,Ellahi Properties Ltd,,Completed During 2015/16,,,15/00523/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,33120,,87 Mill Lane Tettenhall Wood Wolverhampton West Midlands WV6 8HE,,OSGB36,387282,298964,0.06447137,Mr B Kandola,,Completed During 2015/16,,,14/00954/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,38040,,First Floor And Second Floors 52 Church Street Bilston WV14 0AH,,OSGB36,395007,296469,0.00706544,Mr Jasbir Bedesha,,Completed During 2015/16,,,15/00353/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,38070,,First Floor And Second Floor 28 - 36 Church Street Bilston Wolverhampton WV14 0AX,,OSGB36,395075,296467,0.06343616,Mr Suleman Bhattay,,Full Planning Permission,,,15/00538/PACOU,,17,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,37730,,Land Adjacent To 49 Alamein Road Wolverhampton,,OSGB36,395241,298037,0.03065618,Mr Matthew Ingram,,Completed During 2015/16,,,14/01090/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,P6,,"Former British Legion Club, adj 455 Penn Road",,OSGB36,388628,295256,0.77740845,British Legion Club,,Other Commitment,,,,,15,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,38020,,Garage Site Between 62 And 64 Olinthus Avenue Wolverhampton West Midlands,,OSGB36,395498,301138,0.11378309,Mr S Alexander,,Full Planning Permission,,,15/00947/FUL,,3,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,33890,,Garage Site To The Rear Of 11 To 14 Tonadine Close Wolverhampton West Midlands,,OSGB36,396345,302188,0.13319189,Dudley Estates Ltd,,Full Planning Permission,,,15/00976/FUL,,3,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,32570,,Bankfield Works Greenway Road Bradley Wolverhampton West Midlands,,OSGB36,395366,295764,5.77540742,Redrow,,Completed During 2015/16,,,07/00458/OUT & 14/00194/FUL; 14/01168/RC,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,37770,,Land At The Side And Rear Of The Former British Oak PH 159 Willenhall Road Wolverhampton WV1 2HU,,OSGB36,393404,298412,0.17886622,Vanbrugh Construction Ltd/Mr Scott Joyce,,Completed During 2015/16,,,14/00800/FUL   15/00361/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,31580,,219 Prestwood Road Heath Town Wolverhampton West Midlands WV11 1RF,,OSGB36,393293,300409,0.03062685,Mr Ram Teerath Prashar,,Other Commitment,,,07/00723/FUL,,1,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,33960,,Land At Junction With Canal Bridge And Birmingham Canal Highfields Road Wolverhampton,,OSGB36,394544,295186,0.22338823,Miss J Palin,,Under Construction,,,13/01127/FUL  14/01054/RC,,2,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,37130,,"111-114 Salop Street, City Centre",,OSGB36,391122,298437,0.02367963,,,Completed During 2015/16,,,13/00299/FUL  14/00805/RC,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,22381,,"Former GKN Site, Birmingham New Road / Taylor Road (1993 UDP)",,OSGB36,392500,296300,12.02074284,Taylor Wimpey,,Completed During 2015/16,,,"03/0156/OP/M, 04/2069/RM, 12/00819/FUL",,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,36750,,"Fmr Tettenhall Wood Special School, School Road",,OSGB36,387745,299268,0.2970834,,,Adopted Local Plan,,,,,11,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,38430,,"Land adj 2 Church Walk, Bradmore",,OSGB36,389875,297301,0.03205626,,,Completed During 2015/16,,,15/00362/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,38410,,Land adj 14 Stubby Lane,,OSGB36,,,0.03279673,,,Completed During 2015/16,,,13/01136/FUL,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,38400,,"5 Malthouse Lane, Aldersley",,OSGB36,394793,301367,0.17552425,Mr S. Srai,,Completed During 2015/16,,,05/1314/FP/r,,0,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,33780,,591 Willenhall Road Wolverhampton West Midlands WV13 3LP,,OSGB36,394901,298508,0.10542397,Astrallight Limited,,Full Planning Permission,,,15/00551/FUL,,6,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,D15,,Former Ettingshall Primary School,,OSGB36,393716,296954,1.08686783,CWC,,Other Commitment,,,,,28,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,D5,,Northicote Secondary School,,OSGB36,392260,303192,4.76343674,CWC,,Other Commitment,,,,,174,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,D14,,Danesmore Park Primary School,,OSGB36,396061,302275,1.27682342,CWC,,Other Commitment,,,,,45,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,D20,,"Beckminster House, Beckminster Road",,OSGB36,389978,297198,0.86295566,CWC,,Other Commitment,,,,,15,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,D13,,Bilston Leisure Centre & former Nursery,,OSGB36,394903,300480,0.73669584,CWC,,Other Commitment,,,,,46,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,D32,,Land at Sweetbriar Road,,OSGB36,393221,297065,0.16249979,CWC,,Other Commitment,,,,,16,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,D33,,"Former Wolverhampton Environment Centre, Westacre Crescent",,OSGB36,387942,298256,0.95335229,CWC,,Other Commitment,,,,,14,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,D23,,"Corner House Day Centre, Dunstall Road, Whitmore Reans",,OSGB36,390724,300076,0.13957593,,,Other Commitment,,,,,3,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,30430,,Ackleton Gardens Rear of Nos 47-49 Church Road Bradmore Wolverhampton,,OSGB36,389605,297325,0.19807274,Mr S Bentley,,Other Commitment,,,05/0073/OP/R,,8,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,P24,,"Land at the rear of 58A Hollybush Lane, Penn",,OSGB36,388800,295670,0.06142223,,,Other Commitment,,,03/0036/OP,,1,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,29880,,"Land between 53 & 55 Leason Lane, The Scotlands",,OSGB36,393088,301588,0.05988406,Heantun Housing Association,,Other Commitment,,,04/0325/FP/R,,1,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,29920,,Former garage site adjoining 42 and 44 Primrose Lane,,OSGB36,393175,301627,0.07716829,Heantun Housing Association,,Other Commitment,,,04/0206/FP/R,,2,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,P29,,"32A Laburnum Road, Stowheath.",,OSGB36,393928,297661,0.03287112,D R Builders,,Other Commitment,,,04/1199/OP/R,,2,,,,,,,,,2016,2016
http://opendatacommunities.org/id/metropolitan-district-council/wolverhampton,Wolverhampton City Council,31230,,"62 & 64 Villiers Avenue,",,OSGB36,394716,297204,0.05266376,,,Other Commitment,,,05/0954/DW/R,,2,,,,,,,,,2016,2016
