OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR001,CM52,"Adj Mill Hill Phase 2, Mill Hill, Cleator Moor",https://www.copeland.gov.uk/attachments/cbr001-adj-mill-hill-phase-2,OSGB36,300955,516117,0.58,not owned by a public authority,yes,permissioned,full planning permission,09/10/2013,,,10,Reserved Matters Application For Phase 2 (10 Dwellings) Including Associated Infrastructure,,,10,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR002,WW2,"Colliers Way, Whitehaven.",https://www.copeland.gov.uk/attachments/cbr002-colliers-way-whitehaven,OSGB36,296619,516753,0.47,not owned by a public authority,yes,permissioned,full planning permission,20/10/2010,,,74,"Erection Of 74 Dwellings, Comprising 31 Self Build Plots 21 Dwellings For Sale 22 Dwellings For Rent Or Shared Ownership",,,74,74,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR003,MM10,County Highways Depot Holborn Hill,https://www.copeland.gov.uk/attachments/cbr003-former-county-highways-depot,OSGB36,316824,480378,0.35,not owned by a public authority,yes,permissioned,reserved matters approval,10/09/2014,,,10,Outline Application for The Erection Of 8 Detached Dwellings And One Detached Garage,,,10,10,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR004,MM4,Former Ashburners Compound Millom Road,https://www.copeland.gov.uk/attachments/cbr004-former-ashburners-compound,OSGB36,317639,480314,0.16,not owned by a public authority,yes,permissioned,full planning permission,09/02/2012,,,9,Demolition Of Existing Commercial Building & Erection Of Nine Dwellings (Resubmission Of 4/08/2146/0),,,9,10,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR005,,Former Cinema Buildings Bookwell Street,https://www.copeland.gov.uk/attachments/cbr005-former-cinema-egremont,OSGB36,300964,510570,0.14,not owned by a public authority,,pending decision,,,,,8,Reserved Matters For Full Development Details (8 Dwellings),,,8,8,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR006,,Former Lakeland Laundry,https://www.copeland.gov.uk/attachments/cbr006-former-lakeland-laundary,OSGB36,297405,516789,1.31,not owned by a public authority,yes,permissioned,full planning permission,07/02/2007,,,48,48 Dwellings,,,28,34,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR007,OS2,Former Nightclub Meadow Road,https://www.copeland.gov.uk/attachments/cbr007-former-nightclub-meadow-road-whitehaven,OSGB36,297739,516367,0.24,not owned by a public authority,yes,permissioned,outline planning permission,01/05/2014,,,10,Outline Application for Four Individual Residential Building Plots,,,10,12,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR008,,Former Outbuildings Seacote Hotel,https://www.copeland.gov.uk/attachments/cbr008-former-outbuildings-seacote-hotel,OSGB36,296284,511746,0.46,not owned by a public authority,yes,permissioned,full planning permission,23/09/2013,,,8,"Improved Vehicle Access & Proposed Alterations To Car Park, Plus Construction Of 8 New Houses",,,8,8,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR009,WE7,Former Sekers Factory Main Street,https://www.copeland.gov.uk/attachments/cbr009-former-sekers-factory-site,OSGB36,299125,517125,1.28,not owned by a public authority,yes,permissioned,full planning permission,31/03/2017,,,30,,New Build 60 No. Bed Care Home With Associated Parking And Landscaping,,25,35,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/doc/district-council/copeland,Copeland  Borough Council,CBR010,,"Land at East Road, Egremont",https://www.copeland.gov.uk/attachments/cbr010-land-east-road-egremont,OSGB36,301106,511182,0.46,not owned by a public authority,,pending decision,,,,,25,ERECTION OF 28 NO. APARTMENTS OVER 3.5 STOREYS AND 13 NO. DWELLINGS OVER 2.5 STOREYS WITH ASSOCIATED LANDSCAPING AND CAR PARKING,,,25,40,,,,31/01/2018,31/01/2018
