OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR001,01/03478/COU,"Glendaragh, Barn Park Road, Teignmouth TQ14 8PN",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=01%2f03478%2fCOU,OSGB36,294282,73277,0.26,not owned by a public authority,yes,permissioned,full planning permission,26/10/2001,,,17,Change of use and conversion of Nursing Home to form 15 new and two existing sheltered apartments with nursing care facilities,,,15,15,,,Part of this site was started in 2002,01/11/2017,13/12/2017
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR002,05/04278/FUL,"Rosemary Avenue, Newton Abbot TQ12 1SB",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=05%2f04278%2fFUL,OSGB36,284837,71739,0.12,not owned by a public authority,yes,permissioned,full planning permission,22/03/2006,,,6,six dwellings (three pairs of semi-detached),,,6,6,,,Groundworks commenced keeping this live,01/11/2017,13/12/2017
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR003,08/01449/MAJ,"Platway House, Torquay Road, Shaldon TQ14 0AU",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f03261%2fMAJ,OSGB36,292935,72171,0.47,not owned by a public authority,yes,permissioned,full planning permission,01/07/2008,,,10,Approval of details for demolition of existing house and outbuildings and the erection of 10 dwellings,,,9,9,,,Original dwelling demolished,01/11/2017,13/12/2017
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR004,12/01811/FUL,"Shapters Yard, Strand Hill, Dawlish EX7 9PS",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=12%2f01811%2fFUL,OSGB36,296243,76779,0.04,not owned by a public authority,yes,permissioned,full planning permission,31/07/2012,,,9,9 flats,,,9,9,,,started,01/11/2017,13/12/2017
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR005,13/01497/MAJ,"Former Wolborough Hospital, Old Totnes Road, Newton Abbot TQ12 6AA",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=13%2f01497%2fMAJ,OSGB36,285183,70226,1.14,not owned by a public authority,yes,permissioned,full planning permission,21/01/2013,,,13,Demolition of existing buildings and construction of 13 dwellings,,,13,79,,,started,01/11/2017,13/12/2017
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR006,13/02517/FUL,"Holcombe Hall, Holcombe Drive, Dawlish  EX7 0JW",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=13%2f02517%2fFUL,OSGB36,295684,74777,0.73,not owned by a public authority,yes,permissioned,full planning permission,10/10/2014,,,7,Conversion to 3 units & 4 new dwellings,,,7,7,,,started - 2 completed,01/11/2017,13/12/2017
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR007,13/03658/FUL,"14 Barton Villas, Dawlish EX7 9QJ",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=13%2f03658%2fFUL,OSGB36,295546,76614,0.04,not owned by a public authority,yes,permissioned,full planning permission,10/10/2014,,,8,Conversion and extension of three flats to form eight flats,,,5,5,,,started,01/11/2017,13/12/2017
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR008,14/01015/MAJ,"22 - 26 Wolborough Street, Newton Abbot TQ12 1JJ",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f01015%2fMAJ,OSGB36,285743,71200,0.18,not owned by a public authority,yes,permissioned,full planning permission,10/10/2014,,,27,27 flats above retail area,Retail units below,,27,27,,,started,01/11/2017,13/12/2017
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR009,14/01918/MAJ,"Clay Lane, Teignmouth TQ14 8FW",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f01918%2fMAJ,OSGB36,293729,73004,0.08,not owned by a public authority,yes,permissioned,full planning permission,09/10/2014,,,21,Erection of 20 apartments,,,21,21,,,2 phase scheme part 1 completed in 2009,01/11/2017,13/12/2017
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR010,14/02580/MAJ,"land at Ilford Park, Stover, Newton Abbot TQ12 6PW",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f02580%2fMAJ,OSGB36,282740,74738,26.45,not owned by a public authority,yes,permissioned,full planning permission,01/06/2016,,,23,Outline application for mixed use development including residential (and demolition of existing res),"B1, B2, B8 A3/4",,23,23,,,,01/11/2017,13/12/2017
