OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,15,,"""Brampton Manor, Old Road, Chesterfield""",https://www.chesterfield.gov.uk/media/562063/15-brampton-manor-old-road-chesterfield.pdf,OSGB36,436373,371056,0.92,unknown ownership,yes,not permissioned,,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0016PUEPLI000,,1,,,,1,6,,,Parts of the site have potential for future residential develoment subject to consideration of the impact upon listed structures/buildings and scheduled ancient monuments.,19/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,16,,"""Brockwell Court (Former), Cheedale Avenue, Newbold, Chesterfield""",https://www.chesterfield.gov.uk/media/562066/16-brockwell-court-former-cheedale-avenue-newbold.pdf,OSGB36,436639,372649,0.72,owned by a public authority,yes,not permissioned,,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=LCECPLEP02W00&activeTab=summary&previousCaseNumber=CHE%2F10%2F00715%2FDEM&keyVal=0012F6EPLI000,,1,,,,1,20,,,"The site has been occupied by a permanent structure but the remains have not sufficiently blended into the landscape over the process of time. There is a possibility that the site may be required to meet unmet open space needs but there is no conclusive evidence to this effect, Whilst the nearby junior school is at capacity certain types of residential development would be possible without an increase in demand for school places. Furthermore the potential for expansion of the nearby schools is as yet undetermined. Provided biodiversity impacts can be mitigated the site would be appropriate for residential development.",19/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,17,,"""Catherine Street, Bank Street and Catherine Street Chesterfield""",https://www.chesterfield.gov.uk/media/562069/17-catherine-street-chesterfield.pdf,OSGB36,437410,371120,0.25,owned by a public authority,yes,not permissioned,,,,,1,,,,1,12,,,The site appropriate for residential development.  Constraints identified within the LAA are likely to be mitigable.,19/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,18,,"""Land at Duewell Court, Station Road, Barrow Hill""",https://www.chesterfield.gov.uk/media/562072/18-land-at-duewell-court-station-road-barrow-hill.pdf,OSGB36,441645,375438,0.69,owned by a public authority,yes,not permissioned,,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=ORIZHUEPL8000&activeTab=summary&previousCaseNumber=CHE%2F17%2F00428%2FDEM&keyVal=0012KDEPLI000,,1,,,,1,20,,,"Whilst no local centre is nearby (notwithstanding any centre developed within the Staveley Rother Corridor), the site is still appropriate for residential development being in regeneration priority area.  Identified constraints are likely to be mitigable.",19/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,23,,"""Heaton Court (Former), Meynell Close, Chesterfield""",https://www.chesterfield.gov.uk/media/562075/23-heaton-court-former-meynell-close-chesterfield.pdf,OSGB36,436384,370834,0.2,owned by a public authority,yes,not permissioned,,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O2P2KKEP00M00&activeTab=summary&previousCaseNumber=CHE%2F16%2F00096%2FDEM&keyVal=000RVOEPLI000,,1,,,,1,10,,,"The site is appropriate for residential development in terms of access to centres, services and facilities. Identified constraints are likely to be mitigable.",19/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,32,,"""Miller Avenue, Mastin Moor, Chesterfield""",https://www.chesterfield.gov.uk/media/562078/32-miller-avenue-mastin-moor.pdf,OSGB36,445310,375861,0.41,owned by a public authority,yes,not permissioned,,,,,1,,,,1,14,,,The site is appropriate for residential development despite no local centre nearby and limited accessibility to services and facilities given that it is within a regeneration priority area. Identified constraints are likely to be mitigable.,19/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,49,,"""Land North-East of Sainsburys Roundabout, Rother Way, Chesterfield""",https://www.chesterfield.gov.uk/media/562081/49-land-north-east-of-sainsburys-roundabout-rother-way-chesterfield.pdf,OSGB36,439149,373348,1.6,not owned by a public authority,yes,permissioned,outline planning permission,29/03/2016,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=N6W98SEP00T00&activeTab=summary&previousCaseNumber=CHE%2F14%2F00404%2FOUT&keyVal=NV6DW0EP03B00,,45,Residential development - REM pending decision.,,,45,45,,,Outline planning permission received. Reserved matters application is pending consideration.,19/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,64,,"""Boythorpe Works (Former), Goytside Road Chesterfield""",https://www.chesterfield.gov.uk/media/562084/64-boythorpe-works-former-goytside-road-chesterfield.pdf,OSGB36,437038,370594,5.71,not owned by a public authority,yes,pending decision,,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=OUB3YTEP04100&activeTab=summary&previousCaseNumber=CHE%2F17%2F00566%2FTPO&keyVal=JFAROTEP20000,,1,,,,1,135,,,Application for full planning permission is pending consideration.,19/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,68,,"""Land At East Of A61 Known as Chesterfield Waterside, Brimington Road, Chesterfield""",https://www.chesterfield.gov.uk/media/562912/68-land-east-of-a61-known-as-chesterfield-waterside.pdf,OSGB36,438720,371965,19.22,not owned by a public authority,yes,permissioned,outline planning permission,09/03/2011,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=OGSFD2EP02A00&activeTab=summary&previousCaseNumber=CHE%2F16%2F00762%2FDOC&keyVal=KRTIMDEP00200,,1550,"Outline planning application with all matters reserved except for means of access proposing the demolition of existing buildings and erection of a comprehensive mixed use regeneration scheme comprising residential (use class C3); retail (use class A1); financial/professional services (use class A2); restaurants, drinking establishments and hot food establishments (use classes A3, A4 and A5); offices (use class B1); doctors surgery and creche (use class D1); two hotels (use class C1); health and fitness (use class D2); nursing home (use class C2); ancillary creative uses including a possible arts centre, a new canal link, new open spaces including linear and eco parks, new public realm and car parking arrangements including two multi storey car parks at Chesterfield Waterside, A61 Corridor, Chesterfield",,,1550,1550,,,Outline planning permission receieved.,19/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/chesterfield,Chesterfield Borough Council,91,,"""Ashbrooke Centre (Former),  Cuttholme Road, Chesterfield""",https://www.chesterfield.gov.uk/media/562087/91-ashbrooke-centre-former-cuttholme-road-chesterfield.pdf,OSGB36,436388,371780,0.68,owned by a public authority,yes,not permissioned,,,https://publicaccess.chesterfield.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=OGDF9GEP02A00&activeTab=summary&previousCaseNumber=CHE%2F16%2F00745%2FTPOEXP&keyVal=00147YEPLI000,,1,,,,1,20,,,The site has been occupied by a permanent structure but the remains have not sufficiently blended into the landscape over the process of time.  It is in a location accessible to a centre and with reasonable accessibility to services and facilities and it is likely that constraints can be mitigated. Whilst nearby schools capacity is a constraint certain types of residential development would be possible without an increase in demand for school places. Furthermore the potential for expansion of the nearby schools is as yet undetermined.,19/12/2017,19/12/2017
