OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC001,,Neeves Pit Normanston Drive Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.482036,1.722135,2.54,owned by a public authority,,pending decision,,,,,49,Allocated for housing,,,0,0,,http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Site-Specific-Allocations-DPD/01-Main-Document.pdf,Allocated in Site Specific Allocations DPD 2011 (LOW6),2017-12-01,2017-12-01
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC002,,Monckton Avenue Nursery Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.48391,1.724297,1.52,not owned by a public authority,yes,pending decision,,,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLFAPQQXK8F00,,45,Residential development including new access road,,,0,0,,http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Site-Specific-Allocations-DPD/01-Main-Document.pdf,Owned by a developer and expected to complete by 2022,2017-12-01,2017-12-01
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC003,,Telephone Exchange Lower Olland Street Bungay Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.452786,1.439795,0.26,not owned by a public authority,,not permissioned,,,,,8,Allocated for housing,,,0,0,,http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Site-Specific-Allocations-DPD/01-Main-Document.pdf,Allocated in Site Specific Allocations DPD 2011 (BUN2),2017-12-01,2017-12-01
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC004,,Brooke Business Park Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.474935,1.724245,11.93,not owned by a public authority,yes,permissioned,outline planning permission,2015-08-17,,,850,"Demolition of existing industrial units. Mixed-use redevelopment of up to 850 dwellings or 950,000 sqft (whichever greater), up to 1774sqm commercial (A1-A5), marina building, 1.5 form primary school, new spine road and open space.","commercial (A1-A5 up to 1774sqm), marina building, primary school",,0,0,,http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Supplementary-Planning-Documents/SUN-and-Kirkley-Waterfront/Development-Brief.pdf,"Part of larger allocation in Area Action Plan DPD 2012 (SSP3), planning consent includes CWS and playing field",2017-12-01,2017-12-01
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC005,,Former Sanyo site Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.472757,1.721705,8.06,not owned by a public authority,yes,permissioned,outline planning permission,2016-01-22,,,300,"OA for up to 252 residential units; Full Application for 48 residential units, 2ha open space incl replacement football pitch, changing facilities and equipped play area, highway, engineering and landscaping works and land raising.","community open space, changing facilities and equipped play area",,0,0,,http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Supplementary-Planning-Documents/SUN-and-Kirkley-Waterfront/Development-Brief.pdf,Part of larger allocation in Area Action Plan DPD 2012 (SSP3),2017-12-01,2017-12-01
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC006,,Part Former Jeld Wen site Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.471808,1.730403,6.08,not owned by a public authority,,not permissioned,,,,,275,Allocated for housing. Kirkley Waterfront and Sustainable Urban Neighbourhood Development Brief estimates between 250 and 300 dwellings on this site,,,250,300,,http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Supplementary-Planning-Documents/SUN-and-Kirkley-Waterfront/Development-Brief.pdf,Part of larger allocation in Area Action Plan DPD 2012 (SSP3),2017-12-01,2017-12-01
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC007,,Oswald’s Boatyard Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.475148,1.712346,0.7,not owned by a public authority,yes,permissioned,full planning permission,2016-02-19,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NURCDGQXLQP00,,77,"Construction of 75 (32no. 1 bed, 33no. 2 bed and 10 no. 3 bed) residential flats, library, commercial units, conversion of existing library into 5 residential flats and boat moorings, car and cycle parking provision and associated landscaping",replacement library and commercial units,,0,0,,https://kingsbury-consultants.co.uk/properties/bridge-road-lowestoft-nr32-3lr/|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf,Site for sale see URL in SiteInformation. Allocated in Lowestoft Lake Lothing and Outer Harbour Area Action Plan 2012 (SSP7),2017-12-01,2017-12-01
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC008,,Builders Direct Supply Co Ltd South Elmham Terrace Lowestoft Suffolk NR33 9NH,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.472795,1.712502,0.98,not owned by a public authority,,permissioned,outline planning permission,2015-04-10,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NBSMMXQXIZM00,,44,"Construction of 20 No. three bedroom houses, 12 No. four bedroom houses and 12 No. two bedroom flats together with improvements to existing access road",,,0,0,,http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf,Owned by a developer and expected to complete by 2025,2017-12-01,2017-12-01
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC009,,Former H M Prison Blundeston Lakeside Rise Blundeston Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.510475,1.70505,9.86,not owned by a public authority,yes,permissioned,full planning permission,2016-06-30,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7OBW6QX01F00,,130,"Hybrid application for demolition of prison and construction of 2 shop units with 4 flats, 3 office units, 16 affordable housing units (full submission), and residential development including care home, roads and open space (outline submission).","shop units, office units, care home and open space",,0,0,,,Owned by a developer and expected to complete by 2025,2017-12-01,2017-12-01
http://opendatacommunities.org/id/district-council/waveney/,Waveney District Council,WDC010,,Hillside Garage Hillside Road East Bungay Suffolk NR35 1RX,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,ETRS89,52.44929,1.447398,0.26,not owned by a public authority,,permissioned,full planning permission,2006-11-08,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYKJQXXE093,,10,Construction of 10 dwellings with garages and new access drive and alterations to existing vehicular access,,,0,0,,,Permission implemented by commencement inspection on plot 5 (Nov-2011). Site remains in commercial use,2017-12-01,2017-12-01
