OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
Maidstone E07000110,Maidstone,BLR0001,,"Springfield Royal Engineers Road and Mill Lane,  Maidstone, Kent",,Cartesian,575596,156906,1.1,Not owned by a public authority,Yes,permissioned,full planning permission,01/08/2006,,,192,"Erection of class B1 offices comprising 3 No. buildings, residential accommodation comprising 192 No. flats, retail unit for class A1 and A3 use and additionally for use as a community hall and as a creche on the ground floor of the retail unit only, together with associated car parking, landscaping","Retail unit for A1 and A3 use, community hall, creche",,192,192,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0002,,"Springfield Royal Engineers Road and Mill Lane,  Maidstone, Kent",,Cartesian,575568,156885,1.55,Not owned by a public authority,Yes,permissioned,full planning permission,23/08/2017,,,310,"Full planning application for the development of 310 residential units, in two buildings ranging between 8 and 18 storeys, including 177sqm of A1/D1/D2 floorspace, associated car parking, public realm and landscaping works.",177sqm of A1/D1/D2 floorspace,,310,310,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0003,,"Springfield Royal Engineers Road and Mill Lane,  Maidstone, Kent",,Cartesian,575568,156885,6,Not owned by a public authority,Yes,pending decision,full planning permission,,,,190,"Full planning application for demolition of existing buildings, and development of 295 residential units (use class C3), including 218 x 1-2 bed apartments and 77 x 2-4 bed houses, including associated car parking, public realm and landscaping works, Grade II Listed Rag Room to be preserved and re-used for community (D2), office (B1) or residential (C3) use",None,,190,293,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0004,,"180-188  Union Street Maidstone, Kent",,Cartesian,576525,155973,0.54,Not owned by a public authority,Yes,pending decision,full planning permission,,,,30,"Creation of a new 48 space public car park, together with 30 flats in a stepped block backing onto Queen Anne Road. A row of 6 semi detached houses fronting Union Street and two terraced rows arranged as a 'Mews' providing 11 houses, together with a new estate road, allocated parking and soft landscaping.",None,,30,30,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0005,,Medway Street Maidstone,,Cartesian,575831,155719,0.24,Not owned by a public authority,Yes,not permissioned,,,,,40,,None,,40,40,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0006,,"American Golf Tonbridge Road, Maidstone Maidstone, Kent, ME16 8RL",,Cartesian,575528,155419,0.7645,Not owned by a public authority,Yes,permissioned,outline,22/12/2016,,,65,"Outline application (All matters reserved) for redevelopment with up to 65 dwellings and associated vehicular and pedestrian access, car and cycle parking, street and external lighting, main services, bin stores and other ancillary development.",None,,65,65,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0007,,6 Tonbridge Road Maidstone,,Cartesian,575488,155455,0.1198,Not owned by a public authority,Yes,not permissioned,,,,,15,,None,,15,15,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0008,,"Slencrest House 3 Tonbridge Road,  Maidstone",,Cartesian,575555,155399,0.15,Not owned by a public authority,Yes,permissioned,prior notification,23/06/2016,,,20,Demolition of existing buildings and erection of 20 No. Apartments,None,,20,20,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0009,,"Laguna Hart Street,  Maidstone",,Cartesian,575550,155004,0.313,Not owned by a public authority,Yes,not permissioned,,,,,76,,None,,76,76,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0010,,"Dunning Hall (off Fremlin Walk) Week Street,  Maidstone",,Cartesian,575994,155963,0.03172,Not owned by a public authority,Yes,not permissioned,,,,,14,,None,,14,14,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0011,,18-21  Foster Street Maidstone,,Cartesian,576194,155252,0.03478,Not owned by a public authority,Yes,not permissioned,,,,,5,,None,,5,5,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0012,,"Wren's Cross Upper Stone Street,  Maidstone",,Cartesian,576264,155370,0.4011,Kent County Council,Yes,permissioned,full planning permission,15/02/2017,,,75,Demolition of some existing buildings for a new development comprising of 66 No residential units. Change of use of existing Barracks building into 4 No flats. Change of use of existing Infill building into 5 No flats. Internal and external alterations of a listed building with commercial use.,None,,75,75,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0013,,Whitmore Street Maidstone,,Cartesian,574518,154880,0.1235,Not owned by a public authority,Yes,not permissioned,,,,,5,,None,,5,5,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0014,,"Bridge Industrial Centre Wharf Road,  Tovil",,Cartesian,575182,154759,0.5147,Not owned by a public authority,Yes,not permissioned,,,,,15,,None,,15,15,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0015,,"Tovil Working Men's Club Tovil Hill,  Tovil",,Cartesian,575545,154537,0.4728,Not owned by a public authority,Yes,pending decision,full planning permission,,,,14,"Erection of 14 two storey houses with associated garages and parking space provision, inclusive of demolition and reconstruction of existing frontage ragstone wall to create improved new access; inclusive of demolition and site clearance of all existing sheds / buildings and flood lighting adjacent to existing bowls green. Inclusive of 40% affordable housing.",None,,14,20,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0016,,Bearsted Station Goods Yard Bearsted Maidstone,,Cartesian,579795,156134,0.5092,Not owned by a public authority,Yes,not permissioned,,,,,20,,None,,20,20,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0017,,"Boughton Mount Boughton Lane,  Boughton Monchelsea",,Cartesian,576963,152266,1.83,Not owned by a public authority,Yes,not permissioned,,,,,25,,None,,25,25,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0018,,"Bentletts Yard Claygate Road,  Laddingford",,Cartesian,570237,147155,1.91,Part owned Kent Highway Services,Yes,permissioned,full planning permission,31/07/2017,,,25,"Erection of 25 dwellings with associated garages, car barns and parking spaces, landscaping, tree planting and new pond, inclusive of amenity area for nature conservation and new shared surface access road off Claygate Road.",None,,25,25,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0019,,Invicta Park Barracks Sandling Road Maidstone,,Cartesian,575984,157439,46.73,Ministry of Defense,Yes,not permissioned,,,,,1300,,Unknown,,1300,1300,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0020,,"Kent Cottage Grigg Lane Headcorn, Kent, TN27 9TD",,Cartesian,584072,144487,1.6,Not owned by a public authority,Yes,permissioned,reserved matters,06/02/2014,,,25,"Reserved matter of landscaping pursuant to outline planning permission MA/12/1949 (Outline planning application with access, layout, scale and appearance to be determined and with landscaping as a reserved matter, for the demolition of buildings at Kent Cottage and Chance Holding to enable the construction of residential development (for 25 dwellings inclusive of 10 affordable dwellings), inclusive of retained woodland as open amenity land, enhanced landscaping including new pond, electricity sub station, foul drainage pumping station with access road off Grigg Lane).",None,,25,25,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0021,,"The Old Goods Yard Headcorn Road,  Lenham",,Cartesian,589288,151690,3.13,Not owned by a public authority,Yes,permissioned,outline,02/10/2015,,,64,Outline application for the demolition of existing commercial buildings and the development (and re-development) of land for residential purposes. With all matters reserved for future consideration,None,,64,64,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0022,,West of  Burial Ground Lane Tovil,,Cartesian,575033,154240,0.83,Kent Highways Service,Yes,permissioned,full planning permission,23/05/2013,,,27,"The development of 27 houses together with raising of land levels, new access and access road, parking, car barns and associated landscaping and footpath links",None,,27,27,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0023,,"Gatland House Gatland Lane Maidstone, Kent, ME16 8PF",,Cartesian,573700,154641,0.49,Kent County Council,Yes,permissioned,full planning permission,17/04/2017,,,14,"Demolition of existing buildings and erection of 14(no) dwellings with access, parking, garaging and associated works",None,,14,14,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0024,,"Woodford Farm Maidstone Road Staplehurst, Kent, TN12 0RH",,Cartesian,578088,146118,0.93,Not owned by a public authority,Yes,permissioned,full planning permission,12/05/2016,,,9,"Demolition of existing commercial buildings, hardstanding and Woodford Coach House and the erection of a replacement dwelling for Woodford Coach House and 9 dwellings with parking and landscaping",None,,9,9,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0025,," land at, Farleigh Hill, Tovil, Maidstone, Kent",,Cartesian,575220,154120,6.3,Not owned by a public authority,Yes,permissioned,outline,23/11/2012,,,272,"Application to extend the time limit for implementing permission MA/01/0686 being ""Outline application for the erection of dwellings with associated access with provision for community facilities and open space with all matters reserved for future consideration",Community facility and open space,,272,272,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0026,,"Brenchley House,  123 - 135 Week Street Maidstone, Kent, ME14 1RF",,Cartesian,575973,156176,0.2,Not owned by a public authority,Yes,permissioned,prior notification,20/03/2017,,,192,Prior Notification for change of use of Class B1(a) (Offices) to Class C3 (Residential) for 192 flats.,None,,192,192,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0027,,"KCC Springfield Library Site,  Sandling Road Maidstone, Kent",,Cartesian,575623,156992,0.58,Kent County Council,Yes,permissioned,full planning permission,15/02/2017,,,114,The erection of residential development comprising of 100 flats and 14 houses,None,,114,114,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0028,,"Tovil Quarry Site,  Straw Mill Hill Tovil, Kent, ME15 6FL",,Cartesian,575316,154023,2.52,Not owned by a public authority,Yes,permissioned,outline,29/04/2016,,,108,Outline planning application for the erection of up to 108 dwellings,None,,108,108,,,,Dec-17,
Maidstone E07000110,Maidstone,BLR0029,,"Land South of  Ashford Road, Harrietsham, Kent",,Cartesian,586916,152511,4.75,Not owned by a public authority,Yes,permissioned,full planning permission,28/08/2015,,,113,"The redevelopment of land south of Ashford Road for residential development comprising the erection of 113/114 dwellings, internal access road, landscaped public open space, a LAP, a convenience store",Open space and convience store,,113,113,,,,Dec-17,
