OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS001,,"ALBERT MILL, WHITWORTH",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.17781,53.6531,1.53,not owned by a public authority,yes,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N1I4NHND01P00,,49,Local Plan Reg 18 consultation proposed for demolition and erection of 49 dwellings,,,,,,,2014/0078 - outline application which expired 17.09.16.,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS002,,WATERFOOT PRIMARY SCHOOL,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.25118,53.6942,0.4,not owned by a public authority,yes,permissioned,full planning permission,20/06/2017,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?previousCaseType=Application&previousKeyVal=OU2KPBNDH7W00&activeTab=summary&previousCaseNumber=2017%2F0396&keyVal=OHS25UNDGAO00,,20,"Conversion of school buildings to supported-living accommodation (Use Class C2), including alterations to building and 13-space car park ",,,,,,,2016/0599 - conversion of school buildings to supported living accomodation (Use Class C2),15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS003,,"HORSE AND JOCKEY HOTEL, 85 MARKET STREET, EDENFIELD",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.30596,53.6712,0.22,not owned by a public authority,yes,permissioned,full planning permission,16/10/2015,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NPSKPBNDM1900,,10,Demolition of the existing Public House and redevelopment of the adjacent car park. Construction of 10 no. family homes.,,,,,,,2015/0238,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS006,,"LAND NEAR GREENSNOOK FARM, BACUP",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.19535,53.7067,0.12,not owned by a public authority,yes,permissioned,full planning permission,11/09/2017,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQDM00DT01N,,7,"Construction of 7 No. new three-bedroom houses (6 No. semi-detached
and 1 No. detached), with associated landscaping and access works.",,,,,,,Current application pending to discharge conditions (2017/0481),15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS007,,"REED STREET, BACUP",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.19613,53.7044,0.42,not owned by a public authority,yes,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXDNDJV032,,13,Local Plan Reg 18 consultation proposed 13 dwellings,,,,,,,2008/0244  - approved Reserved Matters for 2 blocks of apartments (50 units)   2002/502,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS009,,"HARE AND HOUNDS GARAGE, STACKSTEADS",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.23197,53.6923,0.15,not owned by a public authority,,permissioned,outline planning permission,06/11/2015,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIUF3UND02K00,,9,Demolition of existing workshop/garage and construction of 9 dwellings with access from Four Lane Ends Road,,,,,,,2015/0030 - outline approval,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS010,,BACUP CONSERVATIVE CLUB,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.19943,53.7031,0.05,not owned by a public authority,yes,permissioned,full planning permission,24/06/2015,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NL0FGYNDLPC00,,5,Conversion of former Conservation Club to 4 no. flats,,,,,,,2015/0085 - full,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS011,,"FMR COMMERCIAL HOTEL, STACKSTEADS",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.22431,53.6914,0.04,not owned by a public authority,yes,permissioned,full planning permission,12/11/2015,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQGNCUNDM2Y00,,7,Conversion of public house and two retail units to 7 Apartments,,,,,,,2015/0261,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS012,,"14 DEARDENGATE, HASLINGDEN",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.32463,53.7062,0.06,not owned by a public authority,yes,permissioned,full planning permission,24/03/2016,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0H4WBND02K00,,6,Conversion of first floor into 6 no. residential flats.,,,,,,,2016/0001,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS013,,LOVECLOUGH WORKING MENS CLUB,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.28612,53.7399,0.44,not owned by a public authority,yes,permissioned,full planning permission,11/03/2013,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV936,,10,Erection of 10 houses,,,,,,,2011/0457,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS016,,"FMR KEARNS MILL, COWPE",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.24331,53.6809,1.69,not owned by a public authority,yes,permissioned,full planning permission,26/06/2015,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIN8U2NDLK300,,22,Creation of 22 houses and access courts.,,,,,,,,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS017,,"SHADLOCK SKIP, STACKSTEADS",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.23805,53.6909,1.49,not owned by a public authority,,not permissioned,,,,,22,Local Plan Reg 18 consultation proposed 22 dwellings,,,,,,,Identified as a potential allocation but no planning history.,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS018,,FMR BACUP HEALTH CENTRE,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.19935,53.7036,0.2,not owned by a public authority,yes,permissioned,full planning permission,12/10/2017,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQHH00DT026,,22,Outline application: Erection of 22no. bedroom care home (Use Class C2) with all details for approval except for landscaping,,,,,,,"Previous application 2016/0035 -  Outline Application for the erection of a three storey building to contain: nursery (Use Class D1), offices (Use Class B1) and 10no. residential apartments (Use Class C3), with details of access, appearance, layout and scale for approval. Landscaping is a reserved matter. ",15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS019,,FMR HASLINGDEN POLICE STATION,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.32278,53.7024,0.13,not owned by a public authority,yes,permissioned,full planning permission,03/10/2016,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQFS00DT02X,,8,"Demolition of existing police station and erection of 8 No. dwellings, and construction of access, car parking, landscaping and associated works. ",,,,,,,2017/0221 - Section 73 application to vary conditions 4 (construction method statement) and 5 (off-site highway works) pursuant to Planning Approval 2016/0320,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS020,,"LAND OFF LEES ST, BRITANNIA",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.18283,53.6919,0.07,not owned by a public authority,yes,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZWVNDJV796,,4,Completion of 4 dwellings to comply with building regulations,,,,,,,2006/393 (Reserved Matters) ; 2006/0189.  Houses still awaiting completion.,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS021,,"FMR OAKENHEAD RESOURCE CENTRE, RAWTENSTALL",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.29026,53.7039,0.68,not owned by a public authority,yes,not permissioned,,,,,18,Local Plan Reg 18 consultation response proposed new residential allocation for up to 25 dwellings and referred to pre application discussion,,,,,,,,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS022,,"1 LABURNUM STREET, HASLINGDEN",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.3284,53.7062,0.04,not owned by a public authority,yes,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV096,,8,Conversion from retail shop and warehouse to 8 no. dwellings,,,,,,,Outline permission (2012/0096) expired.,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS023,,"ALMA ST CHAPEL, BACUP",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.19855,53.7023,0.1,not owned by a public authority,yes,permissioned,full planning permission,05/09/2017,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ7OP1NDGWS00,,7,Change of use of former chapel to 7 no. residential apartments.,,,,,,,2017/0256,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS024,,"BOLTON MILL, COWPE",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.25185,53.6905,0.13,not owned by a public authority,,not permissioned,,,,,6,Local Plan Reg 18 consultation proposed for conversion to 6 units,,,,,,,Identified as a potential allocation but no planning history.,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS025,,"CARR MILL, COWPE ROAD",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.25244,53.6905,0.07,not owned by a public authority,,not permissioned,,,,,5,Local Plan Reg 18 consultation proposed for conversion to 5 units,,,,,,,Identified as a potential allocation but no planning history.,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS026,,"CROFT END MILL, STUBBINS",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.31297,53.6591,0.44,not owned by a public authority,yes,permissioned,full planning permission,29/03/2017,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O85OP6NDFJY00,,11,Demolition of existing buildings and erection of 11 residential dwellings,,,,,,,2016/0228,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS028,,"GLEN MILL, STACKSTEADS",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.2407,53.6909,0.18,not owned by a public authority,yes,pending decision,outline planning permission,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMX8STNDGNP00,,10,"Outline (all matters for approval except landscaping): Demolition of Existing Mill and Erection of 10 No. Residential Units, (comprising 7 No. 4 bed Dwellings & 3 No. 3 bed dwellings), Associated Parking and Alterations to the Existing Access.",,,,,,,2017/0130,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS029,,"GREENBRIDGE MILL, RAWTENSTALL",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.27883,53.6997,1.24,not owned by a public authority,yes,not permissioned,,,,,29,Local Plan Reg 18 consultation proposed conversion to 29 units,,,,,,,Identified as a potential allocation but no planning history.,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS030,,"KNOTT MILL WORKS, MILLAR BARN LANE, WATERFOOT",https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,ETRS89,-2.25074,53.6928,0.06,not owned by a public authority,yes,not permissioned,,,,,5,Local Plan Reg 18 consultation proposed 5 units,,,,,,,Identified as a potential allocation but no planning history.,15/12/2017,15/12/2017
