OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0080,,Eastcott Hill Bus Depot,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.78069,51.5541,0.56,not owned by a public authority,yes,not permissioned,,,http://pa1.swindon.gov.uk/publicaccess/propertyDetails.do?activeTab=relatedCases&keyVal=001JJPPTLI000,,22,,,,,,,,Estimated capacity using density multiplier,2017-12-21,2017-12-21
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0081,,"""Pinehurst Branch Library and lock-up garages to rear, The Circle""",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.78003,51.5837,0.17,owned by a public authority,,not permissioned,,,http://pa1.swindon.gov.uk/publicaccess/propertyDetails.do?activeTab=relatedCases&keyVal=001JXYPTLI000,,7,,,,,,,,Estimated capacity using density multiplier,2017-12-21,2017-12-21
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0082,,Land bounded by Netherton Close/ Cranemore Avenue/ Keswick Road,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.74496,51.5506,0.17,owned by a public authority,,not permissioned,,,,,7,,,,,,,,Estimated capacity using density multiplier,2017-12-21,2017-12-21
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0083,,"""Windmill Hill School, Uxbridge Road""",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.84054,51.548,1.25,owned by a public authority,yes,not permissioned,,,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=LHUE2LPT04V00,,50,,,,,,,,Estimated capacity using density multiplier,2017-12-21,2017-12-21
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0086,,Land to the rear of 1-7 Green Road,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.7669,51.5854,0.21,not owned by a public authority,,not permissioned,,,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=ZZZZOJPTXT002,,8,,,,,,,,Estimated capacity using density multiplier,2017-12-21,2017-12-21
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0087,,Garages and Land East of Wingfield Avenue,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.78135,51.5973,0.23,owned by a public authority,,not permissioned,,,,,9,,,,,,,,Estimated capacity using density multiplier,2017-12-21,2017-12-21
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0088,,Ex- Oakfield University Campus,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.7506,51.564,5.16,owned by a public authority,yes,not permissioned,,,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=KHJ7U3PT04W00,,140,,,,,,,,Estimated capacity using density multiplier,2017-12-21,2017-12-21
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0090,,"""Coal Yard, Signal Way""",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.77411,51.5487,0.18,not owned by a public authority,yes,permissioned,full planning permission,2014-10-23,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=MAAHL1PT97000,,8,"""Demolition of existing buildings and erection of 8no. two storey terrace houses with associated parking, access road and landscaping.""",,,,,,,,2017-12-21,2017-12-21
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0091,,"""Woolworths Distribution Centre, Faraday Road, Dorcan Industrial Estates""",https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.7265,51.5571,9.31,not owned by a public authority,yes,permissioned,outline planning permission,2016-02-22,http://pa1.swindon.gov.uk/publicaccess/caseDetails.do?caseType=Application&keyVal=NH3AY3PT97000,,165,Outline Application for up to 165no. dwellings and associated works (Means of access not reserved).,,,,,,,,2017-12-21,2017-12-21
http://opendatacommunities.org/id/unitary-authority/swindon,Swindon Borough Council,s0100,,Aspen House and Granville Street Car Park,https://maps.swindon.gov.uk/sbc_soloexpanded.htm,ETRS89,-1.78379,51.5594,1.27,owned by a public authority,yes,pending decision,,,http://pa1.swindon.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=OOC8Z9PTM9P00,,118,,,,,,,,"""Allocated in Central Area Action Plan.  Resolution to grant outline permission for up to 118no flats and commercial uses (A1, A2, A3, A4, A5 and B1a) at October 2017 Planning Committee.""",2017-12-21,2017-12-21
