OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/chorley,Chorley,2933,,"""Bank Hall, Bank Hall Drive, Bretherton""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.675649,-2.81503,0.26,not owned by a public authority,yes,permissioned,full planning permission,23/07/2013,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=KV1VPJET00O00,,12,"""Refurbishment of Bank Hall into 12 dwellings. Enabling development is the erection of 23 dwellings on the former orchard site but this is not on brownfield land.""",,,,,,,"""Development of the site had not started in April 2017. The conversion of Bank Hall into 12 dwellings is expected to start in the next few months. The 23 new build dwellings are expected to commence following completion of the conversion. It is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2528,,"""Group 1, Parcels M1 & H1a, Brookwook Way, Buckshaw""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.658112,-2.613453,3.49,not owned by a public authority,yes,pending decision,reserved matters approval,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OOXBB2ETMB500,,160,"""Reserved matters approval for parcels M1 & H1a, including for 160 residential units & 1no. retail unit, associated infrastructure and landscaping.""",1 retail unit,,,,,,,12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""HS1.21""",,"""Group 1, Parcel H1b(ii) Euxton Lane, Buckshaw""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.676001,-2.673099,4.63,not owned by a public authority,yes,pending decision,reserved matters approval,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OTYICRET09U00,,120,"""Reserved matters application for the erection of 120 no. residential dwellings (including 48 affordable dwellings) and associated landscape and highway works (Pursuant to outline permission ref: 14/00927/OUTMAJ).""",,,,,,,"""Parcel H1b(ii) is planned to start in 2018 and 94 dwellings are estimated on this parcel (120 dwellings proposed by developer). A build out rate of 70 dwellings per annum is proposed as the affordable dwellings will be run as a separate site therefore the parcel would be completed in the five year period and has been included in the five year supply.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""HS1.21""",,"""Group 1, Parcel H1b(i) Euxton Lane, Buckshaw""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.675024,-2.669526,2.3,not owned by a public authority,yes,permissioned,outline planning permission,22/12/2012,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=K5WCQQET04900,,84,"""Outline planning application for the redevelopment of land at Group 1 for mixed use development (parcels without reserved matters).""",,,,,,,"""Parcel H1b(i) is planned to start in 2018/19 and 84 dwellings are estimated on this parcel (130 dwellings proposed by developer). A build out rate of 40 dwellings per annum is proposed therefore the parcel would be completed in the five year period and has been included in the five year supply.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2529,"""HS1.21""","""Parcel H1c, Group 1, Euxton Lane, Buckshaw""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.676156,-2.669559,2.15,not owned by a public authority,yes,permissioned,reserved matters approval,25/01/2017,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OFM4KRETME300,,138,"""Reserved matters application pursuant to outline planning permission 14/00927/OUTMAJ for the erection of 166 no. dwellings.""",,,,,,,"""138 dwellings left to be built at April 2017, 39 of which were under construction. An email from the developer states that this parcel is likely to be completed by 2020/21 therefore all dwellings have been included in the five year supply.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2525,"""HS1.7""","""Talbot Mill, Froom Street, Chorley""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.649618,-2.632376,4.44,not owned by a public authority,,permissioned,full planning permission,19/01/2012,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=LS6C4CET00O00,,149,"""Erection of 149 dwellings""",,,,,,,"""Land remediation and contamination works started in 2015 however construction of the dwellings has not yet started. An email from the applicant states that terms have been agreed with a housebuilder and construction of the dwellings is expected to start around April 2018. Assuming a completion rate of 30 dwellings per annum, 120 dwellings would be completed in the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2613,,"""The Eagle and Child Hotel, 20 Pall Mall, Chorley""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.655737,-2.632846,0.1,not owned by a public authority,yes,permissioned,full planning permission,19/02/2016,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NN3IK4ET05O00,,14,"""Demolition of public house and café and erection of retail units and 14 flats.""","""540 sqm Retail and veterinary use at ground floor with flats above.""",,,,,,"""Development of the site had not started in April 2017. An email from the developer states that they are hoping to commence this site by the end of 2017 with completion expected by the end of 2018. However there are still some highways issues that need resolving, if these are not resolved by the end of the year this site will be put on hold and another site will be developed instead. This site would then commence following completion of the other site. In either case it is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,3184,,"""Lingmell House, Water Street, Chorley, PR7 1EJ""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.706148,-2.638571,0.3,not owned by a public authority,yes,permissioned,full planning permission,14/10/2016,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OBT39KETGO000,,33,"""Prior approval for change to use of offices to 29 appartments and erection of 4 apartments.""",,,,,,,"""Development of the site had not started in April 2017. It is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2956,"""HS1.36""","""Land West of Coppull Enterprise Centre, Mill Lane, Coppull""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.627783,-2.662791,2.22,not owned by a public authority,yes,not permissioned,,09/09/2015,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=N8CQ06ET4F000,,75,"""Detailed planning consent for the erection of 75 dwellings with associated access arrangements at land adjacent to Coppull Enterprise Centre, Chorley""",,,,,,,"""A planning application is currently under consideration for the development of 75 dwellings on the site. It is expected to be approved subject to a s106 agreement being agreed. The developer has indicated that development will commence by the end of the year subject to the planning application being approved. It is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,3124,,"""The Mill Hotel, Moor Road, Croston""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.66563,-2.752891,0.9,not owned by a public authority,,permissioned,outline planning permission,17/12/2015,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=N875YOET4F000,,7,"""Demolition of hotel and restaurant and erection of 7 dwellings.""",,,4,7,,,"""Outline planning permission granted  2017-02-10 for erection of 4 detatched dwellings.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,SS117,2704,"""Euxton Mill, Dawbers Lane, Euxton PR7 6EB""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.658552,-2.679949,0.75,not owned by a public authority,,pending decision,reserved matters approval,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NZGQ12ET4F000,,14,"""Erection of 6 cottages (part retrospective decision pending approval), Outline application for a self-build residential development comprising 8 detached dwellings all matters reserved save for access and layout""",,,,,,,"""This site is part permissioned.  Reserved matters approval was granted for 6 cottages.  Application pending for 8 self-build dwellings""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,3219,,"""Gleadhill House Stud, Dawbers Lane, Euxton""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.649986,-2.623925,1.91,not owned by a public authority,yes,permissioned,outline planning permission,31/03/2017,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OA09ZJETFW600,,10,"""Demolition of existing buildings and erection of up to 12 self-build dwellings.""",,,,,,,"""The site has outline planning permission for 12 dwellings but 2 dwellings are to be demolished therefore the net number of dwellings is 10. It is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,3105,,"""Hole House Farm, Chorley Road, Heath Charnock""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.690631,-2.562105,0.29,not owned by a public authority,,permissioned,outline planning permission,02/09/2015,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NPHE0HET4F000,,5,"""Outline application for the demolition of existing farmhouse and outbuildings and erection of 6 dwellings.""",,,,,,,,12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,3044,,"""Goodyear Business Park, Gorsey Lane, Mawdesley""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.63471,-2.710161,0.74,not owned by a public authority,yes,permissioned,reserved matters approval,22/04/2015,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NFEI35ET4F000,,11,"""Permission is for the erection of 56 dwellings, 11 of which are on previously developed area.""",,,,,,,"""Development of the site had not started in April 2017. Discussions have taken place with another developer and a reserved matters application is expected to be submitted in the next few months. It is predicted that all the dwellings will be completed in the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2952,"""HS1.53""","""JF Electrical, Little Quarry, Hill Top Lane, Whittle-le-Woods""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.67622,-2.677402,6.62,not owned by a public authority,,permissioned,outline planning permission,30/08/2013,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=MDSSUKET4F000,,85,"""Outline application for means of access for up to 85 new dwellings""",,,,,,,"""A reserved matters planning application is currently under consideration . However there is uncertainty about the deliverability of this site due to issues relating to filling works required and associated permission required from Lancashire County Council for waste operations. It has therefore not been included in the five year supply.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2559,DERWIT001,"""Finnington Industrial Estate, Finnington Lane, Feniscowles""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.642157,-2.721373,0.87,not owned by a public authority,,permissioned,full planning permission,27/08/2014,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=MUD0N6ET4F000,,18,"""Demolition of existing industrial units and erection of 18 dwellings""",,,,,,,"""Development of the site had not started in April 2017. The planning permission expires in August 2017. There is uncertainty regarding the delivery of this site therefore it has not been included in the five year supply.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2955,,"""Chimney and Building, Withnell Fold Mill, Withnell Fold, Withnell""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.622037,-2.603602,2.08,not owned by a public authority,,permissioned,full planning permission,29/08/2013,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=LYGY19ET4F000,,37,"""Refurbishment and restoration of chimney and associated building to form office, demolition of remaining buildings and erection of 37 dwellings""","""100 square metres new office space""",,,,,,"""Development of the site had not started in April 2017. There is uncertainty about when this development will come forward therefore it has not been included in the five year supply.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,Camelot,,"""Camelot Theme Park, Hall Road, Charnock Richard""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.625251,-2.767459,14.69,not owned by a public authority,,pending decision,,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OT3B9LETKV100,,195,"""Outline application for the mixed use redevelopment of the former CamelotTheme Park, comprising of up to 195 dwellings, 1,000sqm of office space Use Class B1, and 2,000sqm workshop starter units, together with associated infrastructure, open space and landscaping, with all matters reserved except for access.""","""1,000 sqm office space and 2000 sqm workshop starter units""",,,,,,,12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2879,"""HS1.14""","""W M Lawrence and Sons, Lyons Lane Mill, Townley Street, Chorley""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.689176,-2.642388,0.24,not owned by a public authority,yes,permissioned,full planning permission,22/11/2012,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=LY0A3SET4F000,,13,"""Mixed development consisting of 10 new starter industrial units and 13 dwellings.""","""10 industrial starter units""",,,,,,"""13 dwellings left to be built at April 2017, all of which were under construction. It is predicted that all of these dwellings will be completed in the first year of the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,2932,"""HS1.16""","""Former Initial Textile Services, bounded by Botany Brow and Willow Road, Chorley""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.664626,-2.632813,0.91,not owned by a public authority,yes,permissioned,full planning permission,21/01/2015,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NI4NDTET4F000,,33,"""Amendments to previously approved planning applications on this site (ref: 13/00993/FULMAJ relating to the approved residential development and 14/00717/FUL relating to the employment/ commercial building) which will result in 43 dwellings on the site and a larger employment/ commercial area.""","""936 square metres B2 Use""",,,,,,"""33 dwellings left to be built at April 2017, none of which were under construction. An email from the developer states that the remaining dwellings will either commence at the end of this year or following completion of another development at the end of 2018. In either case it is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,1799,"""HS1.22""","""Southern Commercial Quarter Central Core, West Block, Buckshaw Village, Chorley""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.636117,-2.665659,0.12,not owned by a public authority,yes,permissioned,reserved matters approval,16/01/2013,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=MC1RA3ET4F000,,31,"""Reserved Matters Application for the Southern Commercial Area, Buckshaw Village. Including retail uses, residential, car parking, related infrastructure and landscaping.""",,,,,,,"""31 dwellings left to be built at April 2017 (West Block), none of which were under construction. It is predicted that all of these dwellings will be completed in the early to middle years of the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,1799,"""HS1.22""","""Parcel N & Parcel WF, Buckshaw Village, Chorley""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.662448,-2.619629,0.6,not owned by a public authority,yes,permissioned,full planning permission,25/04/2016,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NR6I1LET4F000,,21,"""Erection of 21 new dwellings with associated garages, parking areas, private amenity space and hard and soft landscaping.""",,,,,,,"""21 dwellings left to be built at April 2017, all of which were under construction. It is predicted that all of these dwellings will be completed in the first year of the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""HS1.34""",,"""Regent Street, Coppull""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.674913,-2.660412,0.5,not owned by a public authority,,not permissioned,,,,,22,,,,,,,,"""No evidence that the site will come forward in the five year period.""",12/10/2017,12/10/2017
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""HS1.52""",,"""Pole Green Nurseries, Charnock Richard""",https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,ETRS89,53.647921,-2.643803,0.89,not owned by a public authority,,not permissioned,,,,,29,,,,,,,,"""No evidence that the site will come forward in the five year period. A previous planning permission on the site expired in 2014.""",12/10/2017,12/10/2017
