OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/49,,Aviator Park,http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,505632,165093,3.55,not owned by a public authority,yes,permissioned,reserved matters approval,12/12/2013,http://maps.runnymede.gov.uk/website/maps/index.html,,200,"Reserved matters application for the redevelopment of land to rear of existing office buildings for up to 200 residential units and associated access, car parking and landscape works pursuant to outline planning permission RU.13/077",0,,,,,,Outline permission RU.13/0770 2013-12-12,02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/53,,Former Civic Offices,http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,505183,164599,2.5,owned by a public authority,yes,permissioned,full planning permission,03/10/2014,http://maps.runnymede.gov.uk/website/maps/index.html,,213,"Demolition of existing buildings and erection of 213 residential apartments (class C3), hotel Class C1) 101 beds, retail accommodation (class A1 to A5) 6,966 sqm, cinema 2,705 sqm, parking (total 445 spaces), and space for energy centre of 115 sqm, with associated plant, road infrastructure including new access road to west of Civic Offices, open space and landscaping (Revised plans received adding a new 2 metre high boundary fence repositioning GRP building and revised northern elevation to proposed car park)","101 bed hotel

6996 sqm retail floorspace

2705 sqm D1 use

445 space car park'",,,,,,RU.14/0435,02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/132,,Ledger Drive,http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,503713,163908,0.4,owned by a public authority,yes,not permissioned,,,http://maps.runnymede.gov.uk/website/maps/index.html,,11,,0,,11,16,,,,02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/154/1,,Sandlewood,http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,503359,163445,0.4,not owned by a public authority,yes,not permissioned,,,http://maps.runnymede.gov.uk/website/maps/index.html,,1,,0,,1,2,,,,02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/154/2,,Land at 9-31 Howards Lane,http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,503492,163431,1.1,not owned by a public authority,yes,not permissioned,,,http://maps.runnymede.gov.uk/website/maps/index.html,,6,,0,,1,4,,,,02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/167,,Land at Woburn Hill,http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,505563,165521,1.17,not owned by a public authority,yes,not permissioned,,,http://maps.runnymede.gov.uk/website/maps/index.html,,2,,0,,2,4,,,,02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/178,,"10-22 High Street, Addlestone'",http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,504992,164649,0.14,not owned by a public authority,yes,permissioned,full planning permission,08/03/2017,http://maps.runnymede.gov.uk/website/maps/index.html,,14,"Demolition of 10 to 22 High Street Addlestone, erection of a 3 storey building, comprising of 26 flats (11 x one bedroom and 15 x two bedroom) with access from High Street, Addlestone, incorporating a semi basement, provision of 26 car parking spaces, cycle parking, refuse storage and associated landscaping",0,,,,,,"U.15/301

Application RU.18/0118 under consideration",02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/180,,St Augustines Care Home,http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,504420,164818,0.98,not owned by a public authority,yes,permissioned,outline planning permission,15/10/2012,http://maps.runnymede.gov.uk/website/maps/index.html,,40,"Outline application for residential development of site for 40 no. houses (including 16 no. affordable houses); with 28 no. served by new access off Simplemarsh Road and 12 no. served by new access off School Lane with associated parking and landscaping, following demolition of existing care home with all matters reserved",0,,,,,,Application RU.13/0513 permissioned for replacement C2 care home with 6 additional bed spaces,02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/264,,Addlestone West,http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,505132,164687,0.84,owned by a public authority,yes,not permissioned,,,http://maps.runnymede.gov.uk/website/maps/index.html,,70,,"500sqm retail

Retention of D use'",,70,70,,,Proposed allocation in Runnymede Local Plan 2015-2035,02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/274,,"Allington & 37,47, 57 Howards Lane",http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,503439,163547,1.5,not owned by a public authority,yes,not permissioned,,,http://maps.runnymede.gov.uk/website/maps/index.html,,1,,0,,1,1,,,,02/02/2018,02/02/2018
http://opendatacommunities.org/id/district-council/runnymede,Runnymede Borough Council,SLAA/ADD/305,,53 Hare Hill,http://maps.runnymede.gov.uk/website/maps/index.html,OSGB36,503547,163772,0.24,not owned by a public authority,yes,permissioned,full planning permission,16/02/2017,http://maps.runnymede.gov.uk/website/maps/index.html,,5,Demolition of existing dwelling and garages and erection of 3 pairs of 4 bedroomed two storey high semi-detached houses with associated car parking and landscaping (Revised description and revised plans received 01/02/17),0,,,,,,RU.16/1603,02/02/2018,02/02/2018
