ORGANISATIONURI,ORGANISATIONLABEL,SITEREFERENCE,PREVIOUSLYPARTOF,SITENAMEADDRESS,SITEPLANURL,COORDINATEREFERENCESYSTEM,GEOX,GEOY,HECTARES,OWNERSHIPSTATUS,DELIVERABLE,PLANNINGSTATUS,PERMISSIONTYPE,PERMISSIONDATE,PLANNINGHISTORY,PROPOSEDFORPIP,MINNETDWELLINGS,DEVELOPMENTDESCRIPTION,NONHOUSINGDEVELOPMENT,PART2,NETDWELLINGSRANGEFROM,NETDWELLINGSRANGETO,HAZARDOUSSUBSTANCES,SITEINFORMATION,NOTES,FIRSTADDEDDATE,LASTUPDATEDDATE
http://opendatacommunities.org/id/london-borough-council/city-of-london,City of London,15/00329/FULL,,6 New Street London EC2M 4TP,http://www.mapping.cityoflondon.gov.uk/geocortex/mapping/?viewer=compass,OSGB36,"532173.00","180818.00",0.01,unknown ownership,yes,permissioned,full planning permission,2015-06-04,http://www.planning2.cityoflondon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NMKVFWFHLB000,,5,Change of use from a single dwelling house to 5no. self-contained studios flats and installation of smoke vents at roof level.,,,5,5,,,,2017-11-16,2017-11-16
http://opendatacommunities.org/id/london-borough-council/city-of-london,City of London,16/00590/FULL,,Bernard Morgan House 43 Golden Lane London EC1Y 0RS,http://www.mapping.cityoflondon.gov.uk/geocortex/mapping/?viewer=compass,OSGB36,"532283.00","182016.00",0.21,unknown ownership,yes,permissioned,full planning permission,2017-08-30,http://www.planning2.cityoflondon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8K80VFH0OW00,,99,"Demolition of existing building, retention of existing basement and construction of new residential building to provide 99 dwellings, together with ancillary car parking, hard and soft landscaping and associated works.",,,99,99,,,,2017-11-16,2017-11-16
