OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-002,,"""St Martin's Hospital, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=616725,157695,27700&scale=2000",ETRS89,1.106021,51.277165,6.39,unknown ownership,yes,not permissioned,,,,,163,Allocated for 164 Units,,,,,,,Strategic Allocation in Local Plan,01/11/2017,23/11/2017
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-004,,"""Land Adjacent to Canterbury West Station, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614654,158485,27700&scale=500",ETRS89,1.076847,51.285042,0.22,mixed ownership,yes,not permissioned,,,,,20,Allocated for erection of 20 dwellings,,,,,,,Existing Allocation in Local Plan,01/11/2017,23/11/2017
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-005,,"""Kingsmead Depot, Kingsmead Road, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615399,158576,27700&scale=2000",ETRS89,1.087569,51.285578,3.85,mixed ownership,yes,pending decision,,,,,32,Demolition of existing buildings and erection of 40 dwellings,,,,,,,Existing Allocation in Local Plan. Full Application is pending decision,01/11/2017,23/11/2017
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-006,,"""Former Employment Exchange, St Johns Lane, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614781,157530,27700&scale=500",ETRS89,1.078092,51.276419,0.08,unknown ownership,,not permissioned,,,,,24,Allocated for 24 Dwellings,,,,,,,Existing Allocation in Local Plan,01/11/2017,23/11/2017
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-007,,"""Canterbury East Station (North side) Car Park, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614832,157229,27700&scale=1000",ETRS89,1.078642,51.273697,0.48,unknown ownership,yes,not permissioned,,,,,24,Allocated for erection of 24 dwellings,,,,,,,Existing Allocation in Local Plan,01/11/2017,23/11/2017
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-008,,"""Northgate Car Park, Norhgate, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615305,158415,27700&scale=500",ETRS89,1.086126,51.284168,0.21,mixed ownership,,not permissioned,,,,,21,Allocated for erection of 21 dwellings,,,,,,,Existing Allocation in Local Plan,01/11/2017,23/11/2017
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-009,,"""Castle Street Car Park, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614604,157429,27700&scale=1000",ETRS89,1.075498,51.275579,0.28,owned by a public authority,,not permissioned,,,,,54,Allocated for erection of 54 dwellings,,,,,,,Existing Allocation in Local Plan,01/11/2017,23/11/2017
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-010,,"""BT Car park, Upper Chantry Lane, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615338,157302,27700&scale=1000",ETRS89,1.085929,51.274162,0.43,unknown ownership,yes,not permissioned,,,,,20,Allocated for erection of 20 dwellings,,,,,,,Existing Allocation in Local Plan,01/11/2017,23/11/2017
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-011,,"""Holmans Meadow Car Park, Dover Street, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615144,157450,27700&scale=1000",ETRS89,1.083241,51.275564,0.54,owned by a public authority,,not permissioned,,,,,20,Allocated for erection of 20 dwellings,,,,,,,Existing Allocation in Local Plan,01/11/2017,23/11/2017
http://opendatacommunities.org/id/district-council/canterbury,Canterbury City Council,BR-012,,"""Rosemary Lane Car Park, Rosemary Lane, Canterbury""","https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614612,157566,27700&scale=500",ETRS89,1.075695,51.276806,0.27,owned by a public authority,yes,not permissioned,,,,,20,Allocated for erection of 20 dwellings,,,,,,,Existing Allocation in Local Plan,01/11/2017,23/11/2017
