OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,11,,Cattle Mart,http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.547787412,54.52048602,2.16,not owned by a public authority,yes,not permissioned,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,60,Cattle Mart and associated car park. Commercial use to be relocated. Potentially not deliverable in the short term but an option for brownfield housing development of appoximately 60 units. ,Housing,,,,,,,22/11/2017,12/12/2017
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,16,,"Lancaster House, DTVA",http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.435829388,54.51705954,1.88,not owned by a public authority,yes,pending decision,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,55,"Outline planning permission for residential development of up to 55 dwellings with all matters reserved (amended Arboricultural Survey received 6 June 2016) (amended Site Location Plan, Parameters Plan, Constraints Plan, Design & Access Statement and Planning Statement  received 29 June 2016) (additional Retrospective Heritage Statement received 29 June 2016) (Additional Ecology Report received 4 October 2016)",Housing,,,,,,,22/11/2017,22/11/2017
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,26,,"Former Corus Site, Whessoe Road",http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.558687543,54.54550855,7.26,not owned by a public authority,,not permissioned,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,219,Largely cleared brownfield site. Potential for brownfield housing development of approximately 219 units,Housing,,,,,,,22/11/2017,12/12/2017
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,33,,213-221 Haughton Road,http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.535063822,54.53413949,0.42,not owned by a public authority,yes,pending decision,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,12,Erection of 13 residential units in outline,Housing,,,,,,,22/11/2017,22/11/2017
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,50,,Melland Street,http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.544682277,54.52470796,0.25,unknown ownership,,not permissioned,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,12,"Erection of 36 No. apartments including associated drainage works, car parking and demolition of existing buildings",Housing,,,,,,,22/11/2017,22/11/2017
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,51,,Mowden Hall,http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.588689506,54.53368159,1.98,owned by a public authority,yes,not permissioned,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,35,Site cleared of former office building. Potential for brownfield housing development of approximately 35 units,Housing,,,,,,,22/11/2017,12/12/2017
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,59,,Rear of Cockerton Club,http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.575136733,54.53407949,0.39,not owned by a public authority,yes,pending decision,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,11,"Former engineering use and petrol filling station. Site cleared. Proposed redevelopment of the site for residential purposes, comprising 20 dwellings and associated car parking",Housing,,,,,,,22/11/2017,22/11/2017
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,60,,NW of Heron Drive,http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.523732117,54.52481552,1.34,not owned by a public authority,yes,not permissioned,,07/03/2011,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,35,Erection of 48 two storey dwellinghouses (amended plan received 25 April 2008),Housing,,,,,,,22/11/2017,22/11/2017
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,136,,Chesnut Street Car Park,http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.54582034,54.52999021,0.49,owned by a public authority,,not permissioned,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,17,Current car park. Potential for brownfield housing development of approximately 17 units. ,Housing,,,,,,,22/11/2017,12/12/2017
http://opendatacommunities.org/id/unitary-authority/darlington,Darlington,172,,Site East off Dumfries Street,http://www.darlington.gov.uk/brownfieldlandregister,ETRS89,-1.543022457,54.53153724,0.86,not owned by a public authority,,not permissioned,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,,23,Site currently in commercial use. Site has been actively marketed. Potential for brownfield housing development of approximately 23 units. ,Housing,,,,,,,22/11/2017,12/12/2017
