OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S003,,"""Victoria House, 50 Albert Street, CV21 2 RH, Rugby""",,OSGB36,450635,275475,0.24,not owned by a public authority,yes,permissioned,other,02/12/2015,http://www.planningportal.rugby.gov.uk/progress.asp?AltRef=R15/1000&ApplicationNumber=&AddressPrefix=50+Albert+Street&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,7,,"""Temporary change of use from car sales forecourt, car workshop and car sales office (use class sui generis) to offices with associated car parking, storage and distribution (Use Class B1a) for a period of 3 years.""",,,,,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R15/1000&ApplicationNumber=&AddressPrefix=50+Albert+Street&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,2013 SHLAA suggest 25 MinNetDwellings,"2017-12-15
","2017-12-20
"
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S135,,"""Warwickshire College, Rugby (former Newton and Faraday Halls), Lower Hillmorton Road, Rugby""",,OSGB36,451565,274915,4.2,not owned by a public authority,yes,permissioned,full planning permission,13/08/2014,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R13/0124&Scroll=4&Nothing=3&Nothing=2&ApplicationNumber=&AddressPrefix=Lower+Hillmorton+Road&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC&Submit=Search,,121,Residential development of up to 131 dwellings and provision of 0.4 hectare of land for the provision of a Class C2 Extra Care facility with associated works and landscaping,,,,,,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R13/0124&Scroll=4&Nothing=3&Nothing=2&ApplicationNumber=&AddressPrefix=Lower+Hillmorton+Road&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC&Submit=Search,2013 SHLAA suggests 146 MinNetDwellings. Site is 75%+ Built out,"2017-12-15
","2017-12-20
"
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S14/001EXP,,"""42-54 Winfield Street, Rugby""",,OSGB36,451618,275472,0.14,not owned by a public authority,yes,not permissioned,other,29/10/2007,http://www.planningportal.rugby.gov.uk/progress.asp?AltRef=R06/1490/MAJP&ApplicationNumber=&AddressPrefix=Winfield+Street&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,8,,,,,,,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R06/1490/MAJP&ApplicationNumber=&AddressPrefix=Winfield+Street&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,Permission expired. Initial permission approved in 2007: Demolition of existing garages and wokshops and erection of 10 no. 2 bed apartments and 2no. 1 bed apartments and provision of parking and recreational area.,"2017-12-15
","2017-12-20
"
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S14/003PPUC,,"""Leicester Road/Technology Drive (R07/1918/MAJP and R13/0530), Rugby""",,OSGB36,450334,276548,3.86,not owned by a public authority,yes,permissioned,reserved matters approval,03/05/2013,"http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R07/1918/MAJP&ApplicationNumber=R07%2F1918&AddressPrefix=&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC|http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R13/0530&ApplicationNumber=R13%2F0530&AddressPrefix=&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC

",,182,"182 dwellings (Class C3) with associated public open space, garages, landscaping, carparking",,,,,,"http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R07/1918/MAJP&ApplicationNumber=R07%2F1918&AddressPrefix=&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC|http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R13/0530&ApplicationNumber=R13%2F0530&AddressPrefix=&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC
",Partly built-out. 1 remaining phase underway,"2017-12-15
","2017-12-20
"
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S14/005PP,,"""The Coal Yard High Street CV8 3EY, Ryton on Dunsmore """,,OSGB36,438681,274372,0.33,not owned by a public authority,yes,permissioned,full planning permission,27/02/2014,http://www.planningportal.rugby.gov.uk/progress.asp?AltRef=R14/0409&ApplicationNumber=&AddressPrefix=The+Coal+Yard+High+Street&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,14,14 dwellings,,,,,,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R14/0409&ApplicationNumber=&AddressPrefix=The+Coal+Yard+High+Street&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,Undeveloped,"2017-12-15
","2017-12-20
"
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S14/008PP,,"""26 Lawford Road New Bilton CV21 2DY, Rugby""",,OSGB36,449968,275069,0.35,not owned by a public authority,yes,permissioned,full planning permission,25/09/2017,http://www.planningportal.rugby.gov.uk/progress.asp?AltRef=R16/1902&ApplicationNumber=&AddressPrefix=26+Lawford+Road&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,11,2 and a half storey building comprising an 19 bedroom residential care home (Use Class C2).,,,,,,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R16/1902&ApplicationNumber=&AddressPrefix=26+Lawford+Road&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,"2017-12-15
","2017-12-20
"
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S14/013PP,,"""69 Temple Street, CV21 3TB, Rugby""",,OSGB36,451139,274840,0.09,not owned by a public authority,yes,permissioned,full planning permission,17/03/2015,http://www.planningportal.rugby.gov.uk/progress.asp?AltRef=R15/0091&ApplicationNumber=&AddressPrefix=&Postcode=CV21+3TB&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,7,4 No. three bed townhouses and 3 No. two bed flats with associated parking and amenity mews courtyard,,,,,,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R15/0091&ApplicationNumber=&AddressPrefix=&Postcode=CV21+3TB&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,"2017-12-15
","2017-12-20
"
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S14/022PP,,"""Land adjacent to 4 Princes Street CV21 2LR, Rugby""",,OSGB36,450017,275682,0.03,not owned by a public authority,yes,permissioned,full planning permission,17/04/2014,http://www.planningportal.rugby.gov.uk/progress.asp?AltRef=R14/0423&ApplicationNumber=&AddressPrefix=4+Princes+Street&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,6,"""Three storey building comprising 6no. 2 bed apartments and associated works, a bin store and cycle store to the rear and provision of parking to the front.""",,,,,,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R14/0423&ApplicationNumber=&AddressPrefix=4+Princes+Street&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,"2017-12-15
","2017-12-20
"
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S14/023PP,,"""Land adjacent to 9 Railway Terrace CV21 3EN, Rugby""",,OSGB36,450632,275242,0.12,not owned by a public authority,yes,permissioned,full planning permission,28/05/2013,http://www.planningportal.rugby.gov.uk/progress.asp?AltRef=R13/0340&ApplicationNumber=&AddressPrefix=9+Railway+Terrace&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,14,"""14no residential apartments comprising of 13no two bed units and 1no 4 bed unit together with the formation of access and provision of parking court and associated works.""",,,,,,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R13/0340&ApplicationNumber=&AddressPrefix=9+Railway+Terrace&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,"2017-12-15
","2017-12-20
"
http://opendatacommunities.org/id/district-council/rugby,Rugby Borough Council,S14/025PP,,"""Former Herbert Gray College Little Chruch Street, CV21AW, Rugby""",,OSGB36,450523,275131,0.73,not owned by a public authority,yes,permissioned,full planning permission,07/11/2014,http://www.planningportal.rugby.gov.uk/progress.asp?AltRef=R14/0570&ApplicationNumber=&AddressPrefix=Herbert+Gray&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,73,"""Conversion & extensions to the former Herbert Gray College, including internal works, to facilitate the provision of 73 extra care residential units (Class C2) with associated facilities & works, including boundary walls & railings.""",,,,,,http://www.planningportal.rugby.gov.uk/fulldetail.asp?AltRef=R14/0570&ApplicationNumber=&AddressPrefix=Herbert+Gray&Postcode=&CaseOfficer=&ParishName=&AreaTeam=&WardMember=&Consultant=&DateDecidedStart=&DateDecidedEnd=&Locality=&AgentName=&ApplicantName=&ShowDecided=&DecisionDescription=&DecisionLevel=&Sort1=FullAddressPrefix&Sort2=DateReceived+DESC,,"2017-12-15
","2017-12-20
"
