OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR1,,Short Street Community Infants School,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3863999.286,-109918.083,0.50,Owned by a public authority,Yes,Not Permissioned, ,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,15,,,,,,,,Suitable Brownfield Site taken from the SHLAA (SHLAA 26),2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR2,,Coors Middle Yard,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3862024.102,-109931.223,9.08,Not owned by a public authority,Yes,Not Permissioned, ,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,272,,,,,,,,Suitable Brownfield Site taken from the SHLAA  (SHLAA 71) and also Allocated in the Adopted Local Plan 2012-2031 ,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR3,,Coors High Street ,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3862525.511,-109738.522,2.91,Not owned by a public authority,Yes,Not Permissioned, ,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,212,,,,,,,,Site Allocated in the Adopted Local Plan 2012-2031 ,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR4,,Bargates,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3862369.483,-109632.980,2.64,Owned by a public authority,Yes,Not Permissioned, ,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,138,,,,,,,,Site Allocated in the Adopted Local Plan 2012-2031 - Application due to be submitted summer 2017,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR5,,Branston Depot,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3863707.792,-111596.527,19.27,Not owned by a public authority,,Pending decision,Outline Planning Permission,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,483,Outline planning application for up to 483 dwellings (excluding conversion),"1.09 HA (10,900 sqm) of land provision for a one-form primary school",,,,,,Site Allocated in the Adopted Local Plan 2012-2031 - Resolution to approve 27/08/2013 subject to S106 legal agreement,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR6,,Derby Road Burton,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3861423.096,-109924.259,8.09,Not owned by a public authority,Yes,Not Permissioned, ,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,250,,,,,,,,Site Allocated in the Adopted Local Plan 2012-2031 ,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR7,,JCB Pinfold Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3853885.430,-125511.715,6.75,Not owned by a public authority,Yes,Permissioned,Other,2014-10-03,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,257,Application under Section 73 of the Town and Country Planning Act 1990 for an outline application for a mixed use development including the erection of a maximum of 257 dwellings                                                                                                  ,"A single food retail store, offices (B1), D1 use (possible health centre)",,,,,,"Site Allocated in the Adopted Local Plan 2012-2031 - Residential Part of the Site Not Started, Retail Part complete (Outline Planning permission granted 09/08/2013)",2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR8,,Brookside Business Park,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3853728.439,-125010.745,4.40,Not owned by a public authority,,Pending decision,Outline Planning Permission,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,90,Outline application for a mixed use development for up to 90 residential dwellings,6 employment units and 4 trade units,,,,,,Site Allocated in the Adopted Local Plan 2012-2031 - Resolution to Approve – 22/09/2015  subject to S106 legal agreement ,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR9,,Churnet Farm Rocester,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3849101.191,-123816.158,0.52,Not owned by a public authority,Yes,Not Permissioned,Other,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,90,Erection of 70 new dwellings and demolition of all existing buildings and erection of 20 dwellings, ,,,,,,Site Allocated in the Adopted Local Plan 2012-2031  (only part of the allocated site is Brownfield so the site area has been amended to reflect this) - Applications totalling 90 units submitted in May 2017 to the LPA.,2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR10,,Former Alumasc Grundy Ltd Hawkins Lane,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3861878.375,-110121.323,4.25,Not owned by a public authority,Yes,Pending Decision,Full Planning Permission,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,204,"Erection of 204 dwellings, comprising 100 no. affordable dwellings", ,,,,,,"Site historically a SHLAA site, removed as was being retained for employment use (i.e.: Tesco Store). Residential application with LPA awaiting determination (P/2016/01847)",2017-09-29,2017-09-29
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR11,,Land to the rear of 2 Harbury Street,http://www.eaststaffsbc.gov.uk/planning/planning-policy,ETRS89,3861037.529,-111379.215,0.37,Not owned by a public authority,Yes,Pending decision,Outline Planning Permission,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,14,Outline application for the erection of up to 14 dwellings,,,,,,,Site historically a SHLAA site - Resolution to Approve – 17/01/2017  subject to S106 legal agreement,2017-09-29,2017-09-29
