OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SitePlanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/ryedale,Ryedale District Council,Kirbymoorside-01,,"""Old Brickworks (southern part), North of Swineherd Lane, Kirkbymoorside""",https://www.ryedale.gov.uk/images/PDF/planning/Old_Brickworks_North_of_Swineherd_Lane_Kirkbymoorside.pdf,ETRS89,54.27026,0.922285,0.38,not owned by a public authority,yes,pending decision,,,,,6,"""Proposed erection of 4 no. semi-detached dwellings and 2 no. detached dwellings, the erection of garages and the creation and alterations of vehicular access points""",,,,,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/ryedale,Ryedale District Council,Kirbymoorside-04,,"""Former Russells (western part), New Road, Kirkbymoorside""",https://www.ryedale.gov.uk/images/PDF/planning/Russells_New_Road_Kirkbymoorside.pdf,ETRS89,54.265857,0.929952,0.64,not owned by a public authority,yes,permissioned,reserved matters approval,21/04/2011,,,19,"""Site forms part of wider site with permission for erection of 8no. four bedroom dwellings, 16no. three bedroom dwellings, 20no. two bedroom dwellings and 2no. one bedroom dwellings with associated garaging and parking""",,,,,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/ryedale,Ryedale District Council,Malton-02,,"""Ryedale House, Old Malton Road, Malton""",https://www.ryedale.gov.uk/images/PDF/planning/Ryedale_House_Malton.pdf,ETRS89,54.139191,0.789411,1.4,owned by a public authority,yes,not permissioned,,,,,42,,,,,,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/ryedale,Ryedale District Council,Norton-07,,"""Former ATS (Car Workshop), north of Commercial Street, Norton""",https://www.ryedale.gov.uk/images/PDF/planning/ATS_car_workshop_North_of_Commercial_Street_Norton.pdf,ETRS89,54.132817,0.786712,0.74,not owned by a public authority,,permissioned,full planning permission,28/08/2015,,,22,"""Erection of 37no. one bedroom apartments. 20no. two bedroom apartments, 5no. three bedroom dwellings with undercroft parking, private and communal amenity areas, landscaping, alteration to existing vehicular access and erection of street front commercial unit with one bed studio above""",,,,,,,"""Much of site in Flood Zone 2 or 3 - part of area may be suitable for flatted residential. Landowner indicated that current permissioned scheme is unviable""",21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/ryedale,Ryedale District Council,Old_Malton-02,,"""Former Highways depot, Westgate, Old Malton""",https://www.ryedale.gov.uk/images/PDF/planning/Former_Highways_Depot_Westgate_Old_Malton.pdf,ETRS89,54.145702,0.780027,0.46,owned by a public authority,yes,permissioned,reserved matters approval,27/01/2017,,,14,"""Site forms part of wider site with permission for erection of 24no. four bedroom dwellings, 9no. three bedroom dwellings and 6no. two bedroom dwellings with associated garaging, parking, amenity areas and landscaping to include demolition and some rebuilding of existing site buildings""",,,,,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/ryedale,Ryedale District Council,Pickering-02,,"""Land South of Outgang Road, North of Crossgates Lane, Pickering""",https://www.ryedale.gov.uk/images/PDF/planning/FC_Site_Land_south_of_Outgang_Lane_North_of_Crossgates_Lane_Pickering.pdf,ETRS89,54.241593,0.773682,0.48,owned by a public authority,yes,not permissioned,,,,,14,,,,,,,,,21/12/2017,21/12/2017
