OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,BCBG144,,"Carier Site, East Street, Braintree",,OSGB36,576577,223137,2.13,not owned by a public authority,yes,permissioned,outline planning permission,10/07/2017,,,74,"15/01366/OUT - Redevelopment of site to involve the demolition of all existing buildings and erection of up to 74 dwellings, of which 30% will be affordable, erection of pump station and associated access arrangements from East Street",,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,BRS35,,"The Rose and Crown, Masefield Road, Braintree",,OSGB36,576033,221930,0.09,not owned by a public authority,yes,permissioned,full planning permission,15/12/2014,,,14,"14/01115/FUL - Erection of 14 no. flats, new vehicular access, basement parking and amenity areas",,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,GRYE 275,,"Hunnable Industrial Estate, Great Yeldham",,OSGB36,575955,238094,2.19,not owned by a public authority,,permissioned,outline planning permission,09/07/2015,,,60,14/01254/OUT - Erection of up to 60 no. dwellings and community use area,,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,15/01103/OUT,,"Universal Garage, The Street, Hatfield Peverel ",,OSGB36,579332,211873,0.22,not owned by a public authority,yes,permissioned,outline planning permission,18/08/2016,,,9,"Demolish workshop and vehicle sales buildings, cease vehicle sales use and erection of 7 no. two storey terrace dwellings and 2 no. detached dwellings, formation of new vehicular access on the The Street, layout parking spaces and form private amenity areas.",,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,SIB2CH,,"Rockways site, Station Road, Sible Hedingham",,OSGB36,578059,234813,0.86,not owned by a public authority,yes,permissioned,reserved matters approval,13/04/2017,,,38,16/01628/REM - Application for approval of reserved matters following outline approval 14/00688/OUT - Residential development of up to 38 no. residential dwellings with primary access off Station Road,,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,SIL7H,,"Car Park, Sheepcoates Lane, Silver End",,OSGB36,581048,219898,0.4,not owned by a public authority,yes,permissioned,full planning permission,08/07/2016,,,15,15/01392/FUL - Erection of 15 no. dwelling houses and associated landscaping,,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,15/01498/FUL,,Grangewood Centre 10-12 High Street,,OSGB36,585986,218428,0.95,not owned by a public authority,yes,permissioned,full planning permission,19/12/2016,,,25,"Demolition of existing Grangewood Centre and erection of 25 no. dwellings including minor access road, garages, parking courts and private amenity space",,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,16/00850/FUL,,"Former Courtauld Boiler Building Factory, Lane West, Halstead",,OSGB36,581406,230316,0.3,not owned by a public authority,yes,permissioned,full planning permission,19/07/2017,,,22,"Change of use of existing former Courtauld boiler buildings to create 22 flats together with commercial storage, landscaping and car parking",,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,16/01452/FUL,,"81-83 High Street, Braintree",,OSGB36,575564,222999,0.06,not owned by a public authority,yes,permissioned,full planning permission,13/01/2017,,,10,"Conversion of existing public house to form 10no. self contained units with ground floor formed to create a flexible use of A1, A2, A3, A4, A5 and D1, including part 2nd floor rear extension",,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/braintree,Braintree District Council,16/01525/OUT,,"4 Helions Road, Steeple Bumpstead",,OSGB36,567487,240921,0.84,not owned by a public authority,yes,permissioned,outline planning permission,12/01/2017,,,9,Application for outline planning permission with all matters reserved - redevelopment of an agricultural machinery depot to residential development of 9no. three bedroom dwellings with associated works,,,,,,,,22/12/2017,22/12/2017
