OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,127,,Land South of Wilson Street Anlaby with Anlaby Common,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,53.74545354,-0.434049338,0.32,not owned by a public authority,yes,permissioned,full planning permission,2016-07-05,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03991/PLF,,10,,,,,,,,15/03991/PLF (PP),2016-07-12,2017-12-04
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,129,,Land At St Catherines Cottage And Jesfield Main Street Barmby Moor,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,53.93133231,-0.821251802,0.27,not owned by a public authority,yes,permissioned,full planning permission,2012-07-25,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/12/01316/PLF,,10,,,,,,,,12/01316/PLF (PP),2016-07-12,2017-12-04
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,130,,Land East of Glebe Gardens  Beeford,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,53.97280443,-0.278492107,0.79,not owned by a public authority,yes,permissioned,outline planning permission,2016-04-26,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02387/OUT,,14,,,,,,,,15/02387/OUT (PP),2016-07-12,2017-12-04
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,191,,"Ringley Farm, 79 High Street Bempton",http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,54.1316597,-0.182896554,0.16,not owned by a public authority,yes,permissioned,outline planning permission,2016-07-19,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01744/OUT,,5,,,,,,,,15/01744/OUT (PP),2017-12-04,2017-12-04
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,91,,Longcroft Lower School Church Road  Beverley,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,53.85131898,-0.453076174,2.27,owned by a public authority,yes,not permissioned,,,,,68,,,,,,,,BEV-C (AD),2016-07-12,2017-12-04
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,131,,Beverley College Gallows Lane  Beverley,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,53.84767634,-0.445788107,2.73,not owned by a public authority,yes,permissioned,reserved matters approval,2014-04-22,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/00428/STREM,,36,,,,,,,,14/00428/STREM (PP),2016-07-12,2017-12-04
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,90,,Land South of Holme Church Lane  Beverley,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,53.84099606,-0.410796475,0.52,not owned by a public authority,yes,not permissioned,,,,,16,,,,,,,,BEV-F (AD),2016-07-12,2017-12-04
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,59,,South of Lord Roberts Road Beverley,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,53.8401125,-0.427489357,1,owned by a public authority,yes,not permissioned,,,,,16,,,,,,,,BEV-N (AD),2016-07-12,2017-12-04
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,192,,Land at Chantry Lane Junction Beverley,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,53.84125342,-0.421797042,0.11,not owned by a public authority,yes,pending decision,,,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00532/PLF,,16,,,,,,,,15/00532/PLF (PE),2017-12-04,2017-12-04
http://opendatacommunities.org/id/unitary-authority/east-riding,East Riding of Yorkshire,193,,"Keldgate Manor, Keldgate Beverley",http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,ETRS89,53.83764202,-0.427173586,0.53,not owned by a public authority,yes,permissioned,full planning permission,2016-11-02,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01259/STPLF,,16,,,,,,,,16/01259/STPLF (PP),2017-12-04,2017-12-04
