OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,13/00155/FUL,,Kempshott Park Industrial Estate  Longwood Copse Lane Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MLHS3HCRAT000,OSGB36,459818.51,147717.56,2.83,not owned by a public authority,yes,permissioned,full planning permission,22/08/2014,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=MLHS3HCRAT000,,9,Erection of 57 dwellings (48 houses & 9 apartments),,,,,,,"The site received planning permission, subject to legal agreement, in September 2009 (BDB71030) for 63 dwellings and 2,740m2 commercial floorspace.  A new application for 57 residential units was granted in August 2014 (13/00155/FUL). 48 units were completed in 2016/17 and  Bellway have  confirmed, through the annual site monitoring process, that the remainder will be completed  in 2017/18. ",31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,13/00747/FUL,,Three Barrels  Winklebury Centre Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MO0ZDBCRAT000,OSGB36,461186.94,152463.71,0.06,not owned by a public authority,yes,permissioned,full planning permission,11/02/2014,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=MO0ZDBCRAT000,,6,Construction of 2 no. 2-bed flats & 4 no. 1-bed flats following demolition of existing 1st floor flat,,,,,,,Small site granted permission (13/00747/FUL) in Feburary 2014. Currently under construction.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,13/02321/FUL,,Main Hall Park Prewett Northbrook Crescent Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MVYE55CRAT000,OSGB36,461524.18,153887.39,0.25,not owned by a public authority,yes,permissioned,full planning permission,20/03/2015,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=MVYE55CRAT000,,19,Conversion of main hall to 19 residential units and 300m2 of community space,300m2 community use,,,,,,"Planning permission was granted for a net gain of 19 units in March 2015 (13/02321/FUL) . The site is under construction and the developer (Taylor Wimpey) has confirmed, through the site monitoring consultation, that the remaining units will be delivered in 2017/18.  A planning application has been submitted to provide an additional 9 units in the hall (17/00565/FUL), and this is awaiting determination. ",31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,14/00759/FUL,,Chineham House  Shakespeare Road Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N2DYPNCRAT000,OSGB36,464593.88,153942.78,0.13,owned by a public authority,yes,permissioned,full planning permission,24/10/2014,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=N2DYPNCRAT000,,10,Change of use from offices to 10 residential affordable units and office for community use,Office for community use,,,,,,Planning permission for the conversion of this council owned building was granted in October 2014 (14/00759/FUL). Work is expected to commence in 2017-18.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,14/02200/OUT,,Burnham Copse Infant School New Church Road Tadley,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N9F2VTCRHA500,OSGB36,459226.61,162199.9,1.41,not owned by a public authority,yes,permissioned,outline planning permission,04/03/2016,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=N9F2VTCRHA500,,36,"Redevelopment of former Burnham Copse Infant School site for up to 36 residential units (use classC3), open space and associated car parking with all matters reserved",,,,,,,Outline planning permission for 36 residential units was granted in March 2016 (14/02200/OUT). First completions are expected in 2019/20. It is considered that the site is deliverable within five years.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,14/02489/OUT,,J A Hirst & Sons Recycling Yard  Hurstbourne Station Hurstbourne Priors,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NANMUTCRI8800,OSGB36,443323.27,149151.25,2.29,not owned by a public authority,yes,permissioned,outline planning permission,25/02/2016,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=NANMUTCRI8800,,30,Outline application for residential development up to 30 units and 1156sqm of commercial B1(a) offce use with access and associated works following demolition of existing buildings,,,,,,,"Outline planning permission was granted  for 30 units on the site in February 2016  (14/02489/OUT). However, a new application (16/02664/FUL) has been submitted (August 2016) for 44 dwellings (awaiting determination). As a result of the change of approach, completions are expected in 2019/20.",31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,14/03190/FUL,,The Bothy Courtyard Hurstbourne Priors,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NDUQJMCRKZ100,OSGB36,443687.65,146306.35,0.4,not owned by a public authority,yes,permissioned,full planning permission,23/12/2014,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=NDUQJMCRKZ100,,6,Renovation and conversion of Bothy Courtyard to provide 3 no. two bed and 3 no. three bed residential dwellings and garaging courtyard,,,,,,,Small site granted permission (14/03190/FUL) in December 2014.  No start on site has been recorded at 1 April 2017 but the site considered deliverable within five years.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,14/03916/FUL,,Daneshill Court  Daneshill Drive Lychput Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NH1KOJCRFS400,OSGB36,465848.83,154016.63,0.42,not owned by a public authority,yes,permissioned,full planning permission,23/07/2015,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=NH1KOJCRFS400,,14,"Conversion of building to form 1 no. 1-bed & 2 no. 2-bed flats and erection of 11 no. 2, 3 and 4 bed dwellings.  with associated garages and car parking spaces. Construction of new access onto Great Binfields Road following closure of existing vehicular access",,,,,,,Planning permission was granted  for 14 units on this site in July 2015  (14/03916/FUL ). The scheme includes 11 new build units and 3 conversions. The developer has confirmed that all 14 properties have been completed and sold since April 2017.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,15/01309/FUL,,Sun Alliance House 37 Wote Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NMWTRPCRKM400,OSGB36,463878.1,152027.62,0.14,not owned by a public authority,yes,permissioned,full planning permission,25/05/2016,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=NMWTRPCRKM400,,50,Change of use of from class B1 to class C3 consisting of 36 flats and extension of 3rd floor with an additional 4th storey to provide a further 6 no. 1-bed flats & 8 no. 2-bed flats,,,,,,,A prior notification was approved for the conversion of the building to 36 flats (15/00503/GPDOFF) in April 2015. Full planning permission was granted for an extension to provide an additional 14 flats (15/01309/FUL) in May 2016.The site is under construction and site visits undertaken as part of the annual monitoring process confirmed that the development is at a very advanced stage.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/basingstoke,Basingstoke & Deane Borough Council,15/00975/FUL,,Leamington Court Andover Road Newfound,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NLGY47CRJBL00,OSGB36,457844.53,151294.46,0.5,not owned by a public authority,yes,permissioned,full planning permission,13/05/2016,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=NLGY47CRJBL00,,13,Partial demolition of office building (B1a) & conversion of remainder to form 7 no. dwellings & erection of 6 no. dwelling,,,,,,,Planning permission was granted in May 2016 for the conversion of offices to 7 units and erection of 6 further units on site (15/00975/FUL). Site is under construction.,31/12/2017,31/12/2017
