OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR1 - Blakelock Road,,"Blakelock Road, Blakelock Rd, Foggy Furze Ward ",BR1,OSGB36,449672,531412,0.6,owned by a public authority,yes,not permissioned,,,,,,,,,10,15,,,Former colleague buildings.,2017-12-17,2-17-12-17
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR2 - Brenda Road East,,"Brenda Road East, Brenda Rd, Seaton Ward",BR2,OSGB36,451279,529405,4.72,not owned by a public authority,yes,not permissioned,,,,,,,,,100,140,,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,A mix of industrial buildings a hardstanding. Land is included in a minded to grant permission which is still awaiting the s106 to be signed.,2017-12-17,2-17-12-17
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR3 - Britmag Central,,"Britmag Central, Old Cemetery Rd, Headland&Harbour",BR3,OSGB36,451395,534803,3.6,not owned by a public authority,yes,permissioned,reserved matters approval,2016-12-22,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,,69,6 2 bed. 27 3 bed. 21 4 bed. 15 bungalows.,,,,,,,Former industrial site which was remediated.,2017-12-17,2-17-12-17
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR4 - Britmag North,,"Britmag North, Old Cemetery Rd, De Bruce Ward ",BR4,OSGB36,450313,535386,21,not owned by a public authority,yes,permissioned,reserved matters approval,2014-12-18,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,,373,20 2 bed. 224 3 bed. 129 4 bed.,,,,,,,Former industrial site which was remediated.,2017-12-17,2-17-12-17
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR5 - Britmag South,,"Britmag South, Old Cemetery Rd, Headland&Harbour ",BR5,OSGB36,451626,534652,1.2,not owned by a public authority,yes,permissioned,reserved matters approval,2016-12-22,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,,41,5 2 bed. 19 3 bed. 10 4 bed. 7 bungalows.,,,,,,,Former industrial site which was remediated.,2017-12-17,2-17-12-17
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR6 - Carr & Hopps,,"Carr & Hopps, Hartlane/Jobson St, Victoria ward",BR6,OSGB36,450320,533006,2.2,not owned by a public authority,yes,permissioned,other,2016-08-15,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=113611,,89,Cert of Lawful Development for proposed works - bringing old housing back into use,,,,,,,HMR scheme - only included in case current works stalled.,2017-12-17,2-17-12-17
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR7 - Close Farm Cottage,,"Close Farm Cottage, Wolviston, Rural West Ward",BR7,OSGB36,442884,528946,3.01,not owned by a public authority,yes,permissioned,full planning permission,2012-10-26,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=95894,,3,Conversion of existing outbuildings into 3 dwellings,,,,,,,Conversion of old farm buildings,2017-12-17,2-17-12-17
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR8 - Former Brierton Road Site,,"FormerBriertonRoadSite, Brierton Lane, Manor House",BR8,OSGB36,449185,530464,1.39,owned by a public authority,yes,not permissioned,,,,,,,,,100,110,,,Previously had permission for 109 houses but application has expired.,2017-12-17,2-17-12-17
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,"BR9 - Former Fairground Site, Seaton Carew",,"Former Fairground Site, Seaton Carew, Seaton Ward",BR9,OSGB36,452707,529410,0.49,owned by a public authority,yes,not permissioned,,,,,,,,,15,30,,,Possibly suitable for mixed use scheme or apartment development.,2017-12-17,2-17-12-17
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Coucil,BR10 - Former King Oswy Public House,,"Former King Oswy Public House, KingOswy Dr,DeBruce",BR10,OSGB36,449431,535357,0.25,not owned by a public authority,yes,permissioned,full planning permission,2017-05-15,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=117039,,8,8 semi detached bungalows,,,,,,,Former pub site,2017-12-17,2-17-12-17
