OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR03,,"""Foresters Arms, Shrewsbury Road, Worksop""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b72,OSGB36,459543,378513,0.38,not owned by a public authority,yes,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,,11,,,,,,,,"""Previous permission 13/00976/RENU, decision date 12/11/2013""",07/11/2017,07/11/2017
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR04,,"""Former Manton School, Kingston Road, Worksop""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b73,OSGB36,460047,378071,3.7,owned by a public authority,yes,not permissioned,,,,,100,,,,,,,,,07/11/2017,07/11/2017
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR05,,"""Land off Claylands Avenue, Worksop""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b74,OSGB36,457756,380603,1.6,not owned by a public authority,yes,permissioned,outline planning permission,01/06/2017,http://publicaccess.bassetlaw.gov.uk/online-applications/,,32,"""14/00393/OUT, change of use from employment to residential, indicative number of dwellings only"" ",,,,,,,,07/11/2017,07/11/2017
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR06,,"""Former Bassetlaw Learning Centre, 112 Newgate Street, Worksop""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b75,OSGB36,458980,378516,0.85,owned by a public authority,yes,not permissioned,,,,,23,,,,,,,,,07/11/2017,07/11/2017
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR07,,"""Dormer Tools, Shireoaks Road, Worksop""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b76,OSGB36,456852,380180,3.6,not owned by a public authority,yes,permissioned,full planning permission,06/06/2017,http://publicaccess.bassetlaw.gov.uk/online-applications/,,80,"""16/00725/FUL, change of use from B2 to C3, 5x 1-bed houses, 39x 2-bed houses, 28x 3-bed houses, 8x 4-bed houses""",,,,,,,,07/11/2017,07/11/2017
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR08,,"""Elizabethan High School Lower Site, North Road, Retford""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b77,OSGB36,469731,381765,2.74,owned by a public authority,yes,permissioned,full planning permission,26/05/2015,http://publicaccess.bassetlaw.gov.uk/online-applications/,,93,"""13/01355/FUL, Permission comprising 63 apartments and 30 bungalows"" ",,,,,,,,07/11/2017,07/11/2017
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR09,,"""Tenterflat Walk, Bridgegate, Retford""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b78,OSGB36,470357,381396,0.78,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,,33,,,,,,,,"""Previously permissioned on appeal (01/11/00344, decision date 25/07/2014)""",07/11/2017,07/11/2017
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR10,,"""Former Retford Oaks School, Pennington Walk, Retford""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b79,OSGB36,471029,380797,1.47,owned by a public authority,yes,pending decision,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,,28,"""16/00363/OUT, change of use from D1 to C3""",,,,,,,,07/11/2017,07/11/2017
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR11,,"""Blackstope Lane, Retford""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b80,OSGB36,471399,381100,0.62,not owned by a public authority,,pending decision,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,,10,"13/00441/OUT, change of use from B2 to C3, 3x 3-bed houses, 7x 4-bed houses""",,,,,,,,07/11/2017,07/11/2017
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,BFR12,,"""Co-op Dairy, Grove Lane, Retford""",http://bassetlaw.maps.arcgis.com/apps/View/index.html?appid=b0f3bead364d4a09bfa9b906bd4b0b81,OSGB36,471325,381006,0.63,not owned by a public authority,,pending decision,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,,15,"""16/00207/OUT, change of use from B8 to C3, 15x 3-bed houses""",,,,,,,,07/11/2017,07/11/2017
