OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR1,SHLAA 2016 Update (307),"Deans Yard, South Road, Baldock",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,OSGB36,525107.28,233548.95,0.32,not owned by a public authority,Yes,Not permissioned,,,,,20,,,,20,20,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR2,SHLAA 2016 Update (B/e03),"Land at Icknield Way, Baldock",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,OSGB36,524255.73,234137.17,0.52,not owned by a public authority,Yes,Not permissioned,,,,,26,,,,26,26,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR3,SHLAA 2016 Update (B/r07 & B/r18),"Station Road/Royston Road, Baldock ",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,OSGB36,524614.73,234154.06,0.44,not owned by a public authority,Yes,Permissioned,Full planning permission,05/08/2016,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV5LKID950&activeTab=summary,,50,"Residential development of 50 units comprising 4 x 3 bedroom dwellings; 29 x 2 bedroom flats and 17 x 1 bedroom flats, with associated car parking, landscaping and ancillary works.",,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR4,,"Hadrian Way, Baldock",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,OSGB36,523726.92,233522.8,0.66,not owned by a public authority,Yes,Permissioned,Full planning permission,22/02/2016,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV3LKID794&activeTab=summary,,12,"Change of use from B1/C2/D1 to residential involving conversion of existing building, demolition of existing outbuildings and erection of a single storey building to form 12 residential units comprising 4 x 2 bedroom flats and 8 x 3 bedroom flats with associated garages, parking and ancillary works.",,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR5,SHLAA 2016 Update (366),"Former B&Q, at junction of Nightingale and Walsworth Road, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,OSGB36,519255.59,229763.25,0.68,not owned by a public authority,Yes,Not permissioned,,,,,60,,,,60,60,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR6,SHLAA 2016 Update (H/r40),"Centre for the Arts, Willian Road, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,OSGB36,519987.38,230117.68,1.03,not owned by a public authority,Yes,Permissioned,Full planning permission,12/05/2016,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV3LKID794&activeTab=summary,,85,"Residential development of 85 dwellings comprising 6 apartment blocks to accommodate 75 x 1 and 2 bedroom apartments together with two terraces of 3 x 3 bed houses and 1 terrace of 4 x 3 bed houses; provision of 120 parking spaces, associated landscaping and vehicular access from Cambridge Road, Willian Road and Hampden Road following demolition of existing college building.",,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR7,SHLAA 2016 Update (H/r52),"Industrial area, Cooks Way, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,OSGB36,519344.97,230087.71,0.73,not owned by a public authority,Yes,Permissioned,Full planning permission,10/06/2016,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV3LKID907&activeTab=summary,,18,"3-storey residential development comprising 8 x 1-bed and 10 x 2-bed flats together with associated amenity space, parking, cycle shed and refuge store.",,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR8,SHLAA 2016 Update (KB/m01),"Chas Lowe, London Road, Knebworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Knebworth%20Sites.pdf,OSGB36,525122.24,220165.17,0.41,not owned by a public authority,Yes,Not permissioned,,,,,14,,,,14,14,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR9,SHLAA 2016 Update (234),"Pixmore Centre, Pixmore Avenue, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,522467.85,232957.68,0.39,not owned by a public authority,Yes,Not permissioned,,,,,31,,,,31,31,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR10,SHLAA 2016 Update (337),"Freeman House, Radburn Way, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,522819.66,232146.65,0.31,public authority,Yes,Permissioned,Outline planning permission,25/08/2016,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYUZLKID974&activeTab=summary,,8,Outline application (all matters reserved except access) for a residential development comprising of 8 dwellings including new access from Radburn Way following demolition of existing elderly persons' home,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR11,SHLAA 2016 Update (338),"Foundation House, Icknield Way, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,OSGB36,522491.2,233389.39,0.78,not owned by a public authority,Yes,Not permissioned,,,,,47,,,,47,47,,,,31/12/2017,31/12/2017
