OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL002,,"""""Former Hope High School, Tanhouse Road, Skelmersdale""""",http://umbwlinterliveadmin/media/543549/wl002.pdf ,ETRS89,-2.751925,53.544701,1.80,owned by a public authority,yes,not permissioned,,,,,27,""""" Site promoted through the SHELAA, it is partly covered by EN3 designation however, part of the remaining site can be developed for residential development therefore a yield of 27.""""",,,,,,,,2016-08-03,2017-10-26
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL003,,"""""Former Reynolds Garage (part), Southport Road, Brown Edge, Scarisbrick""""",http://umbwlinterliveadmin/media/543550/wl003.pdf,ETRS89,-2.955560,53.620126,0.71,not owned by a public authority,yes,pending decision,,,https://pa.westlancs.gov.uk/online-applications/search.do?action=simple&searchType=Application,,47,"""""Site has a pending planning application for 47 affordable dwellings.""""",,,,,,,"""""2017/0427/FUL erection of 47 affordable housing units - pending.""""",2016-08-03,2017-10-26
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL004,,"""""Land at Findon, Skelmersdale""""",http://umbwlinterliveadmin/media/543551/wl004.pdf ,ETRS89,-2.771123,53.553449,3.34,owned by a public authority,yes,permissioned,planning permission granted under an order,2016-03-15,https://pa.westlancs.gov.uk/online-applications/search.do?action=simple&searchType=Application,,128,"""""Site has an LDO 2015/1328/LDO with a figure of upto 128 dwellings on the site.""""",,,,,,,,2016-08-03,2017-10-26
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL005,,"""""Site of Former Sports Centre, Digmoor Road, Skelmersdale""""",http://umbwlinterliveadmin/media/543552/wl005.pdf ,ETRS89,-2.768379,53.541465,2.56,owned by a public authority,yes,permissioned,planning permission granted under an order,2016-03-15,https://pa.westlancs.gov.uk/online-applications/search.do?action=simple&searchType=Application,,45,"""""Site has an LDO 2015/1327/LDO with the figure of 45 dwellings on the site.""""",,,,,,,,2016-08-03,2017-10-26
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL006,,"""""Site of Former Greaves Hall Hospital, Greaves Hall Avenue, Banks""""",http://umbwlinterliveadmin/media/543553/wl006.pdf ,ETRS89,-2.914390,53.676507,10.26,not owned by a public authority,yes,permissioned,outline planning permission,2014-06-27,https://pa.westlancs.gov.uk/online-applications/search.do?action=simple&searchType=Application,,128,"""""Site promoted through the SHELAA and has planning permission outline 2013/0104/OUT for residenital development and a reserved pending planning application for the erection of 128 dwellings 2016/0706/AMR.""""",,,,,,,"""""2016/0706/ARM For 128 dwellings light industrial units and assoicated road and infrastructure including details of appearance landscaping layout and scale - Pending decision.""""",2016-08-04,2017-10-26
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL007,,"""""Longreach Warpers Moss Lane, Burscough""""",http://umbwlinterliveadmin/media/543554/wl007.pdf ,ETRS89,-2.836296,53.607522,0.51,not owned by a public authority,yes,permissioned,outline planning permission,2017-03-28,https://pa.westlancs.gov.uk/online-applications/search.do?action=simple&searchType=Application,,6,"""""Site promoted through SHELAA and has Outline planning permission 2013/0517/OUT for 6 residential dwellings.""""",,,,,,,,2016-08-04,2017-10-26
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL008,,""""" Site of Former 111 Aughton Street, Ormskirk""""",http://umbwlinterliveadmin/media/543555/wl008.pdf ,ETRS89,-2.889392,53.564807,0.26,not owned by a public authority,yes,not permissioned,,,,,6,"""""Expired planning permission for 6 apartments and groundfloor commercial units 2013/0975/OUT.""""",,,,,,,"""""2013/1002/OUT erection of mixed use residential and office building including details of landscaping expired 29/10/2016.""""",2016-08-04,2017-10-26
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL009,,"""""Henry Alty Lts Station Road, Hesketh Bank""""",http://umbwlinterliveadmin/media/543556/wl009.pdf ,ETRS89,-2.835198,53.697869,16.50,not owned by a public authority,yes,permissioned,outline planning permission,2015-04-30,https://pa.westlancs.gov.uk/online-applications/search.do?action=simple&searchType=Application,,212,"""""Outline planning permission 2013/1258/OUT , followed by the the approval of reserved matters application 2017/0492/AMR which is pending for 212 dwellings.""""",,,,,,,,2016-08-04,2017-10-26
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL010,,"""""Bull And Dog Inn, 5 Liverpool Road South, Burscough""""",http://umbwlinterliveadmin/media/543557/wl010.pdf ,ETRS89,-2.862039,53.588021,0.27,not owned by a public authority,yes,permissioned,full planning permission,2014-08-15,https://pa.westlancs.gov.uk/online-applications/search.do?action=simple&searchType=Application,,7,"""""Site is promoted in the SHELAA, the site has planning permission for the construction of 6 new dwellings and the conversion of an existing barn 2014/0079/FUL.""""",,,,,,,"""""2014/0079/FUL construction of 6 new build dwellings and conversion of existing barn to 1 4 bed dwelling plus associated parking driveways and landscaping. """"",2016-08-04,2017-10-26
http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL011,,"""""Rear of 94 Church Road, Tarleton""""",http://umbwlinterliveadmin/media/543558/wl011.pdf ,ETRS89,-2.830759,53.678908,0.19,not owned by a public authority,yes,permissioned,reserved matters approval,2015-02-13,https://pa.westlancs.gov.uk/online-applications/search.do?action=simple&searchType=Application,,5,"""""Site was promoted through the SHELAA, planning permission for 5 two storey dwellings 2014/1177/AMR.""""",,,,,,,"""""2014/1177/ARM erection of 5 2 storey dwellings.""""",2016-08-05,2017-10-26
