OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,37,,"""Sawmills Industrial Park, Wickham Road, Fareham""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-37.jpg,ETRS89,50.88368,-1.1805904,2.2,not owned by a public authority,,pending decision,full planning permission,,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/0189/FP&uprn=100062408858,,72,"Demolition, Site Clearance And Remediation With The Erection Of 72 C3 Residential Dwellings And Associated Access, Parking, Ancillary Infrastructure And Landscaping Works",,,,,,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/0189/FP&uprn=100062408858,Site is currently occupied by a series of industrial uses and is in single ownership. Grade II Listed building is located adjacent to the site. Site is within the Welborne boundary as shown in Local Plan Part 3: The Welborne Plan (June 2015).   ,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,87,,"""280-282 (UTP) West Street, Fareham""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-87.jpg,ETRS89,50.85191,-1.1898065,0.17,not owned by a public authority,,not permissioned,,,,,34,,,,34,34,,http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Site is identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017). This identifies a capacity of 34 dwellings for the site. Access is provided from Station Roundabout and Western Way slip road. ,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,158,,"""10 East Street, Fareham""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-158.jpg,ETRS89,50.852025,-1.1738031,0.08,not owned by a public authority,yes,permissioned,full planning permission,10/11/2017,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/1060/FP,,5,"Conversion Of Offices Into 5No 2-Bedroom Flats, With Offices Retained On Part Of The Ground Floor",,,,,,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/1060/FP,Site is located in Fareham Town Centre. There are two vehicular accesses to 10 on-site car parking spaces. Building is listed and is located within Fareham High Street Conservation Area. ,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,211,,"""Fareham Station East, Fareham""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-211.jpg,ETRS89,50.853735,-1.1919469,1.58,mixed ownership,,not permissioned,,,,,120,,,,120,120,,http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,"Site is identified as a Development Opportunity Area in the adopted Fareham Local Plan Part 2 (2015) and identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017).  This identifies a capacity of 120 dwellings for the site. Immediate and surrounding uses include a public transport hub and interchange, low-key industrial service industries, fire station and some residential. Relocation of existing fire station or incorporation into a redevelopment would be required. ",01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,1058,,"""Wynton Way, Fareham""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1058.jpg,ETRS89,50.862391,-1.2155718,0.43,not owned by a public authority,yes,not permissioned,,,,,13,,,,13,13,,http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in Draft Local Plan (2017).  Constitutes a D Class use and a garage block. ,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,1076,,"""335-357 Gosport Road, Fareham""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1076.jpg,ETRS89,50.838416,-1.1810517,0.2,owned by a public authority,yes,not permissioned,,,,,8,,,,8,8,,http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in Draft Local Plan (2017).  Site is currently vacant and located adjacent to the Bus Rapid Transit (BRT) route along the former railway line. Site is owned by Hampshire County Council. ,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,1203,,"""Swanwick Marina, Bridge Road""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1203.jpg,ETRS89,50.882924,-1.2993586,4.66,not owned by a public authority,yes,permissioned,other,03/07/2015,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/15/0424/VC&uprn=10012134300,,50,"Comprehensive Redevelopment Of Marina Comprising Retail, Bar, Restaurant, Offices, And Storage Revised Marina Layout & 49 Dwellings: Variation Of Planning Condition 2 Of P/07/0764/Fp - Minor Amendments To Block A Residential, To Create Additional Unit For Affordable Housing",,,,,,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/15/0424/VC&uprn=10012134300,Permission remains extant due to groundworks commencement having initially been granted in 2008 (P/07/0764/FP). South eastern portion of the site is located adjacent to Swanwick Shore Conservation Area and Listed Buildings. Latest consent (P/15/0424/VC) relates to a variation of condition for an additional affordable dwelling increasing the proposed total to 50. Majority of site located in Flood Zone 3. ,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,1325,,"""Crofton Conservatories, Fareham""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1325.jpg,ETRS89,50.852435,-1.1885405,0.24,not owned by a public authority,,not permissioned,,,,,49,,,,49,49,,http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in the Draft Local Plan (2017).  This identifies a capacity of 49 dwellings for the site. Access is from Maytree Road. The site is currently under retail use. ,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,1425,,"""Market Quay, Fareham""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1425.jpg,ETRS89,50.854391,-1.1770928,1.48,owned by a public authority,,not permissioned,,,,,100,,,,100,100,,http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Site is identified as a Development Opportunity Area in the adopted Fareham Local Plan Part 2 (2015) and identified as a proposed Fareham Town Centre mixed use allocation in the Draft Local Plan (2017).  This identifies a capacity of 100 dwellings for the site (excluding potential hotel use on upper floors). A car park currently serves the commercial shopping and retail core forming the town centre. The A27 is located within proximity to the south.,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/fareham,Fareham Borough Council,1974,,"""130-136 West Street, Fareham""",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1974.jpg,ETRS89,50.852371,-1.1824653,0.1,not owned by a public authority,,not permissioned,,,,,24,,,,24,24,,http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,"Reserved matters application approved for residential uses on adjoining site (P/17/0481/RM - 142-144 West Street, Fareham). This follows an outline planning application which was approved for 17 residential flats and two retail units on this adjoining site.  ",01/12/2017,01/12/2017
