OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-022,,York Barbican Paragon Street,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0725,53.9534,0.96,not owned by a public authority,yes,permissioned,full planning permission,2017-08-24T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,187,"Erection of 1 no. part 4/part 5 storey building comprising 175no. apartments and 1 no. 3 storey building comprising 12no. apartments with associated access, parking and landscaping",,,,,,,13/02135/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-013,,Garage Court Site at Challoner Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.1181,53.9347,0.12,owned by a public authority,yes,permissioned,full planning permission,2014-08-08T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,8,Residential development to include 6no. apartments and 2no. houses with associated parking and landscaping,,,,,,,14/01191/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-014,,1-12 Kensal Rise,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.073,53.9491,0.15,not owned by a public authority,yes,permissioned,full planning permission,2015-01-09T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,6,"Additional floor to accommodate 6no. roof top apartments with three new staircase pods and associated cycle stores, bin stores and parking to 1-12 Kensal Rise",,,,,,,14/01857/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-023,,Del Monte Skelton Park Trading Estate Skelton,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.1352,53.9957,2.29,not owned by a public authority,yes,permissioned,outline planning permission,2016-03-09T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,60,Residential development for up to 60 dwellings,,,,,,,14/01478/OUTM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-018,,G1 Newbury Avenue,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.1204,53.9456,0.28,owned by a public authority,yes,permissioned,planning permission granted under an order,2014-10-08T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,9,Erection of 9no. apartments with associated parking and landscaping following demolition of garages,,,,,,,14/01517/GRG3,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-025,,"Hungate Development Site (Blocks D, F, G & H)",https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0751,53.9591,4.1,not owned by a public authority,yes,permissioned,outline planning permission,2006-07-18T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,683,"Outline application for Blocks G and H comprising either use class C3 or C2 and flexible commercial uses. Full application for Block D (186 residential units); and Block F (101 residential units), community centre (use class D1) and multi-storey car park",Proposed development includes Community centre (use class D1) and multi-story car park,,,,,,15/01709/OUTM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-003,,Car Parking Area Holgate Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0948,53.954,0.03,not owned by a public authority,yes,permissioned,full planning permission,2016-03-01T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,6,Erection of 3 storey block of 6 no. Apartments,,,,,,,15/02295/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-007,,Colin Hicks Motors Garage & Yard to R/O 33 Bootham,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0861,53.9639,0.05,not owned by a public authority,yes,permissioned,full planning permission,2016-07-07T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,9,Erection of 9no. apartments and single storey detached refuse/recycling store following demolition of existing workshop/garage (B1c),,,,,,,15/02762/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-009,,26-30 Swinegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0812,53.9601,0.06,not owned by a public authority,yes,permissioned,full planning permission,2016-10-07T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,8,"Conversion of upper floors of 4-6 Church Street and 26-30 Swinegate (use Class B1a) to form 8no. apartments, bin/recycling storage at ground floor and alterations to ground floor shop front",,,,,,,16/01532/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-001,,Mack & Lawler Builders Ltd 2a Low Ousegate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0834,53.9577,0.02,not owned by a public authority,yes,permissioned,other,2017-03-06T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,8,Proposed change of use from offices to flats (use class C3) under Class J Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 (resubmission),,,,,,,16/02710/ORC,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-024,,The Cocoa Works Haxby Road,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.079,53.9747,2.35,not owned by a public authority,yes,permissioned,full planning permission,2017-09-14T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,258,Conversion and extension of the former Confectionery blocks to 258no. apartments; demolition of buildings and extension to accommodate concierge and community room; erection of convenience store,,,,,,,17/00284/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-002,,Pizza Hut Ltd 10 Pavement,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0798,53.9585,0.03,not owned by a public authority,yes,permissioned,full planning permission,2017-06-09T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,8,"Change of use of first, second and third floors(use Class A3) to 8no. residential units (Use Class C3)",,,,,,,17/00835/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-010,,The Fleeting Arms 54 Gillygate,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0837,53.9642,0.07,not owned by a public authority,yes,permissioned,full planning permission,2017-10-06T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,17,Conversion of ground floor public house (use class A4) to retail (use class A1) with new shop front and change of use of first and second floors to student residential accommodation (18no. studio apartments) with first floor rear extension,Includes retail outlet (use class A1),,,,,,17/00580/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-017,,Ryedale House 58-60 Piccadilly,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0773,53.9559,0.24,not owned by a public authority,yes,permissioned,other,2016-12-23T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,73,Proposed change of use from offices to 73 apartments (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,,,,,,,16/02022/ORC,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-021,,Hudson House Toft Green,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0909,53.9572,0.55,not owned by a public authority,yes,permissioned,full planning permission,2017-08-23T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,127,"Erection of 4 no. buildings comprising 127no. flats (C3), office (B1a) use and office or restaurant (B1 or A3)  uses following the demolition of existing office building (B1a)",Includes mixed use consent for use classes B1a (offices)/ A3 (food and drink) A4 (drinking establishments),,,,,,17/00576/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-015,,Coal Yard 11 Mansfield Street,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0719,53.9617,0.16,not owned by a public authority,yes,permissioned,full planning permission,2016-11-23T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,32,Erection of four storey block for student accommodation (84 units) following demolition of existing building,,,,,,,15/01571/FULM,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-019,,Land Registry James House James Street,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0672,53.9566,0.48,not owned by a public authority,yes,permissioned,other,2017-04-12T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,60,Proposed change of use from offices (use class B1a) to 60no. apartments (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 (previously approved app: 16/02631/ORC),,,,,,,17/00474/ORC,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-011,,Buildmark House George cayley Drive,https://www.york.gov.uk/downloads/download/4172/brownfield_register,WGS84,-1.0985,53.9861,0.11,not owned by a public authority,yes,permissioned,full planning permission,2017-06-09T00:00:00.000Z,https://www.york.gov.uk/SearchPlanningApplications,,8,Erection of three storey building comprising 8no. Apartments,,,,,,,17/00732/FUL,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z
